mean_fpktl,std_fpktl,mean_bpktl,std_bpktl,mean_fiat,std_fiat,mean_biat,std_biat,fpkt_rate,fbyte_rate,bpkt_rate,bbyte_rate,class
76,107,542,502,26972,80321,26574,87422,4.54E-07,3.49E-05,4.49E-07,0.000243526,shell
76,95,518,452,44636,127383,38858,116223,1.28E-07,9.79E-06,1.31E-07,6.81E-05,shell
100,146,536,494,31874,43868,33087,46495,5.23E-07,5.28E-05,5.12E-07,0.000274369,shell
83,119,518,499,18937,31545,19407,36568,5.05E-07,4.21E-05,4.98E-07,0.000258209,shell
162,196,131,165,46474,86307,32471,74173,2.25E-05,0.003653838,3.18E-05,0.004185622,shell
74,90,497,427,37545,118005,35004,111567,1.40E-07,1.04E-05,1.40E-07,6.97E-05,shell
77,108,558,511,41744,112002,40715,101752,4.36E-07,3.38E-05,4.41E-07,0.000246336,shell
77,96,482,426,41109,123375,38313,116663,1.45E-07,1.12E-05,1.45E-07,7.01E-05,shell
71,94,588,511,24275,72156,23558,78069,3.98E-07,2.84E-05,3.94E-07,0.000232188,shell
162,196,131,165,51605,79927,35986,70973,2.03E-05,0.003290518,2.86E-05,0.003769424,shell
76,56,152,190,103860,190795,164361,220564,3.96E-06,0.000304243,2.57E-06,0.000391667,shell
99,126,394,421,74169,144297,75541,151610,2.03E-07,2.02E-05,1.98E-07,7.80E-05,shell
185,217,183,209,58949,64337,55350,89645,1.80E-05,0.003335482,1.91E-05,0.003495577,shell
76,104,608,509,27976,49954,27318,62999,3.90E-07,2.96E-05,3.94E-07,0.000239684,shell
85,123,518,503,33984,55482,32327,72760,4.57E-07,3.89E-05,4.68E-07,0.000242685,shell
70,92,595,512,28315,66640,27721,73031,3.93E-07,2.78E-05,3.87E-07,0.000230388,shell
157,193,130,162,53292,132785,37765,113313,1.96E-05,0.003085893,2.73E-05,0.003569503,shell
81,115,531,500,25066,50002,25014,70826,4.60E-07,3.73E-05,4.60E-07,0.000244358,shell
115,146,290,359,55251,142246,51439,134604,3.13E-07,3.61E-05,3.13E-07,9.09E-05,shell
112,154,294,380,40630,88998,32979,81109,2.52E-05,0.002841103,3.09E-05,0.009115888,shell
71,95,569,508,16171,29291,16454,33085,4.39E-07,3.14E-05,4.35E-07,0.000247856,shell
96,141,561,499,43329,98328,39821,107738,4.61E-07,4.46E-05,4.51E-07,0.000253524,shell
162,196,131,165,56994,143482,39834,121668,1.84E-05,0.002979428,2.59E-05,0.003413058,shell
166,199,147,187,51083,109598,35181,92189,2.06E-05,0.003423823,2.94E-05,0.004338996,shell
97,142,555,501,38252,98454,38063,108508,4.59E-07,4.49E-05,4.49E-07,0.000249611,shell
108,135,341,392,77458,146808,79052,154435,2.52E-07,2.74E-05,2.45E-07,8.36E-05,shell
167,199,136,169,50117,113385,34488,95538,2.10E-05,0.00350573,2.99E-05,0.004071396,shell
73,34,145,150,103148,182471,151896,206785,1.50E-06,0.000110652,1.05E-06,0.000152189,shell
80,102,469,426,43904,127386,40909,120472,1.50E-07,1.21E-05,1.50E-07,7.05E-05,shell
82,103,469,438,61399,133207,62044,139277,1.57E-07,1.30E-05,1.55E-07,7.27E-05,shell
167,199,136,169,48723,111681,33546,93915,2.16E-05,0.003606059,3.08E-05,0.004187913,shell
88,127,610,507,20343,35418,20978,41628,4.35E-07,3.83E-05,4.28E-07,0.00026112,shell
111,160,520,497,50581,105142,46764,116145,5.13E-07,5.71E-05,4.99E-07,0.000259808,shell
125,175,449,467,23517,27996,22538,28845,6.51E-07,8.15E-05,6.29E-07,0.000282831,shell
70,92,559,509,12853,24714,13062,27535,4.50E-07,3.16E-05,4.46E-07,0.00024955,shell
174,215,300,376,67031,121870,62525,137679,1.54E-06,0.000268335,1.46E-06,0.000436751,shell
162,196,131,165,53964,124751,37721,105948,1.94E-05,0.003146663,2.74E-05,0.003604632,shell
82,115,582,507,32641,53120,31745,67571,4.12E-07,3.39E-05,4.18E-07,0.00024338,shell
77,95,499,444,41161,122757,39730,122418,1.25E-07,9.74E-06,1.25E-07,6.24E-05,shell
201,218,142,178,72518,146784,43602,116825,1.46E-05,0.002948144,2.38E-05,0.003382771,shell
111,160,507,496,52235,92548,50651,104013,5.13E-07,5.71E-05,4.99E-07,0.000253352,shell
96,141,487,487,36636,93881,35758,103225,5.25E-07,5.08E-05,5.14E-07,0.000250816,shell
71,95,590,512,24275,72156,23558,78069,3.98E-07,2.84E-05,3.94E-07,0.00023282,shell
189,224,209,220,65066,124435,66642,140472,1.64E-05,0.003104508,1.54E-05,0.003218238,shell
74,43,145,149,109142,194872,165971,222403,2.62E-06,0.000194046,1.77E-06,0.000256888,shell
77,97,502,447,45865,125609,43011,118800,1.44E-07,1.12E-05,1.44E-07,7.22E-05,shell
161,207,336,390,63162,106947,59179,121992,1.26E-06,0.000203655,1.20E-06,0.000401837,shell
75,104,547,504,18364,33105,18710,35921,4.64E-07,3.51E-05,4.59E-07,0.000251216,shell
177,217,154,190,38074,62943,37985,85255,2.75E-05,0.00488016,2.75E-05,0.004263574,shell
90,117,449,442,53925,139317,46248,126414,1.48E-07,1.34E-05,1.54E-07,6.92E-05,shell
120,170,483,488,46685,108285,46870,120256,5.77E-07,6.96E-05,5.59E-07,0.000270212,shell
162,196,131,165,68152,162017,47644,138130,1.54E-05,0.002491596,2.17E-05,0.002854226,shell
136,186,397,438,31727,41597,33413,50391,9.04E-07,0.000123384,8.69E-07,0.000345787,shell
75,103,567,508,27747,77218,26993,83801,4.20E-07,3.15E-05,4.15E-07,0.000235836,shell
108,156,516,491,29961,32571,30876,38031,5.37E-07,5.82E-05,5.23E-07,0.000270237,shell
103,130,345,383,81283,156094,69834,152013,2.20E-07,2.27E-05,2.36E-07,8.14E-05,shell
92,135,503,492,22638,30801,23391,34913,5.45E-07,5.05E-05,5.35E-07,0.000269147,shell
161,207,332,389,28775,27275,30587,31411,1.37E-06,0.000222372,1.30E-06,0.000434375,shell
101,148,531,496,42932,90892,36794,96757,4.84E-07,4.93E-05,4.73E-07,0.000251496,shell
73,37,149,160,103937,187063,154713,212994,2.91E-06,0.00021402,2.00E-06,0.000298845,shell
136,186,391,437,24805,28223,23843,29180,8.16E-07,0.000111476,7.85E-07,0.00030739,shell
105,153,536,503,25554,29486,26599,32218,4.98E-07,5.26E-05,4.86E-07,0.000260613,shell
163,206,177,204,20288,27611,22593,28954,5.19E-05,0.00848282,4.67E-05,0.008303825,shell
115,157,305,386,35534,63699,28549,58010,2.89E-05,0.003345097,3.57E-05,0.010907694,shell
172,202,143,175,45761,84730,32466,75352,2.35E-05,0.004057866,3.03E-05,0.004350355,shell
152,207,187,247,141642,284725,125661,269710,7.94E-06,0.00120903,8.83E-06,0.001652929,shell
98,144,518,505,62245,134225,59966,120683,4.80E-07,4.74E-05,4.90E-07,0.000254026,shell
166,199,147,187,53291,123807,36694,104108,1.97E-05,0.003281962,2.81E-05,0.004159215,shell
97,123,385,416,77838,153397,67226,149534,1.87E-07,1.82E-05,1.99E-07,7.66E-05,shell
162,196,131,165,49765,105220,34779,89677,2.11E-05,0.003412172,2.97E-05,0.003908784,shell
78,109,530,499,27639,81230,27248,88459,4.70E-07,3.67E-05,4.64E-07,0.000246345,shell
93,136,511,493,22033,30545,22799,35760,5.19E-07,4.85E-05,5.09E-07,0.000260354,shell
74,101,610,512,17737,27816,17197,28058,4.00E-07,2.98E-05,3.96E-07,0.000241605,shell
79,111,543,503,17212,30292,17588,34959,4.79E-07,3.79E-05,4.73E-07,0.000257152,shell
162,196,131,165,45475,92901,31772,78938,2.30E-05,0.00373411,3.25E-05,0.004277576,shell
72,97,569,507,15566,28743,15854,32827,4.41E-07,3.20E-05,4.37E-07,0.000248644,shell
162,196,131,165,49372,113818,34491,96738,2.12E-05,0.003439369,2.99E-05,0.003939939,shell
163,206,175,205,49431,109900,55167,117428,2.13E-05,0.003481712,1.92E-05,0.003357137,shell
157,193,130,162,65178,178084,46211,151203,1.60E-05,0.00252313,2.23E-05,0.002918546,shell
107,134,315,361,81283,156094,69834,152013,2.51E-07,2.69E-05,2.71E-07,8.53E-05,shell
78,109,549,506,42779,113230,41699,102813,4.49E-07,3.51E-05,4.54E-07,0.000249595,shell
167,199,136,169,63588,163348,43798,137209,1.65E-05,0.002763093,2.36E-05,0.003208931,shell
75,90,505,444,38744,119112,37402,118757,1.24E-07,9.37E-06,1.24E-07,6.29E-05,shell
90,131,573,506,28522,45190,28474,44597,4.39E-07,3.98E-05,4.39E-07,0.000251898,shell
103,130,346,391,50848,136055,49058,135800,1.59E-07,1.64E-05,1.59E-07,5.51E-05,shell
113,162,465,479,56048,105415,50842,114967,5.75E-07,6.50E-05,5.59E-07,0.000260602,shell
85,123,476,483,18938,31338,19444,36628,5.47E-07,4.67E-05,5.39E-07,0.000256746,shell
162,196,131,165,60037,119420,41975,101702,1.74E-05,0.002828412,2.46E-05,0.003240063,shell
75,104,567,509,18558,28083,18966,29740,4.40E-07,3.33E-05,4.36E-07,0.000247014,shell
114,164,479,481,30903,37624,32290,44301,6.12E-07,7.03E-05,5.95E-07,0.000284875,shell
86,126,505,499,26872,51903,26171,69121,4.86E-07,4.20E-05,4.92E-07,0.00024861,shell
70,92,558,510,15917,29721,16178,32994,4.45E-07,3.13E-05,4.41E-07,0.000246396,shell
114,156,299,383,47886,123875,38681,112085,2.14E-05,0.002445465,2.64E-05,0.007909567,shell
157,193,199,314,39250,80979,27799,69221,2.66E-05,0.004189886,3.71E-05,0.007384992,shell
73,99,588,508,17028,27398,16497,27609,4.07E-07,2.98E-05,4.03E-07,0.000237036,shell
75,105,632,507,33060,63367,33812,64835,4.02E-07,3.05E-05,3.97E-07,0.00025143,shell
162,196,131,165,69689,202006,48645,170422,1.50E-05,0.002436676,2.12E-05,0.002791313,shell
82,118,516,497,25774,50548,25720,71731,4.59E-07,3.80E-05,4.59E-07,0.000237372,shell
167,199,136,169,56036,114888,38592,97170,1.87E-05,0.003135484,2.68E-05,0.003641409,shell
163,206,177,204,49562,100338,52082,115554,2.12E-05,0.003472495,1.91E-05,0.003399222,shell
137,164,192,283,60576,148444,56383,140507,7.98E-07,0.00010937,7.98E-07,0.000153686,shell
75,103,647,508,20326,34838,20779,39383,3.90E-07,2.94E-05,3.86E-07,0.000249985,shell
189,224,209,220,73821,125183,66905,140379,1.44E-05,0.002736322,1.35E-05,0.002836563,shell
73,100,542,502,14802,26101,15093,29045,4.68E-07,3.45E-05,4.63E-07,0.000251318,shell
74,38,146,165,106425,187781,164371,214777,2.80E-06,0.00020814,1.86E-06,0.000272683,shell
171,234,163,245,61136,119983,52416,110558,1.90E-05,0.003262944,2.17E-05,0.003542547,shell
71,96,623,508,17745,32903,18081,37014,4.08E-07,2.93E-05,4.04E-07,0.000251907,shell
75,102,599,508,27976,49954,27318,62999,3.87E-07,2.93E-05,3.92E-07,0.000234605,shell
163,206,175,205,45543,90324,50676,104406,2.31E-05,0.003778918,2.08E-05,0.003643709,shell
