mean_fpktl,std_fpktl,mean_bpktl,std_bpktl,mean_fiat,std_fiat,mean_biat,std_biat,fpkt_rate,fbyte_rate,bpkt_rate,bbyte_rate,class
1490,113,60,32,8364,20500,15297,22949,0.00011959,0.178205114,6.52E-05,0.003928533,sftp
1490,109,59,22,12740,51019,23641,71277,7.85E-05,0.117022896,4.23E-05,0.002501166,sftp
1496,62,58,21,8348,22464,15503,25230,0.000119497,0.178885056,6.43E-05,0.003792859,sftp
1456,218,59,30,4551,19120,8777,24390,0.000218765,0.318670031,0.000113412,0.006692377,sftp
1459,227,62,46,18838,63616,34616,88499,5.31E-05,0.077562042,2.87E-05,0.001801869,sftp
1491,104,59,22,14903,56510,27613,78119,6.71E-05,0.100072783,3.62E-05,0.00213973,sftp
1429,287,60,40,6004,26360,11323,33950,7.14E-05,0.10209991,3.75E-05,0.002284046,sftp
1497,54,58,21,8463,21965,15703,24670,0.000117975,0.176697543,6.36E-05,0.003744299,sftp
1498,51,58,21,9414,24156,17463,26560,0.00010622,0.159125861,5.73E-05,0.003373249,sftp
1496,72,59,21,9995,25019,18589,27565,0.000100042,0.149677187,5.38E-05,0.003174994,sftp
1456,219,58,30,4670,19447,9010,24786,0.000212827,0.309963663,0.000110298,0.006506886,sftp
1497,58,58,21,9696,24005,18032,26536,0.000103129,0.154432625,5.55E-05,0.003267932,sftp
1443,253,59,31,6336,25392,12108,32950,0.000148614,0.214558355,7.75E-05,0.004621207,sftp
1498,47,58,21,9174,23281,17015,25885,0.000109003,0.163321373,5.88E-05,0.003461053,sftp
1493,95,59,22,8170,18826,15182,23495,0.000122373,0.18272188,6.58E-05,0.003905142,sftp
1498,49,58,21,9319,23808,17285,26283,0.000107305,0.160762021,5.79E-05,0.003407627,sftp
1492,99,59,21,14551,55604,26993,77051,6.87E-05,0.102575962,3.70E-05,0.002186168,sftp
1475,169,60,22,3558,13135,8046,17005,0.000280506,0.4139838,0.000124034,0.007502967,sftp
1448,242,59,32,5554,22108,10599,28142,0.000174643,0.252930455,9.13E-05,0.005458261,sftp
1489,117,59,23,15475,58129,28696,80327,6.46E-05,0.096253905,3.48E-05,0.002067102,sftp
1486,132,59,26,14705,55223,27206,77018,6.78E-05,0.100755369,3.67E-05,0.002199558,sftp
1471,183,60,24,4216,16161,9403,21112,0.000235816,0.347104516,0.000105696,0.006429961,sftp
1473,179,60,23,3773,14634,8428,19096,0.000264834,0.390137572,0.000118647,0.007195005,sftp
1473,178,60,23,4066,15452,9077,19878,0.000245037,0.361037604,0.000109755,0.006655589,sftp
1455,223,59,30,5164,20456,9942,26052,0.000191871,0.279186996,9.96E-05,0.005883045,sftp
1495,71,59,21,6829,18772,12626,22077,0.000146427,0.219032239,7.92E-05,0.004676628,sftp
1496,65,58,21,9818,24692,18253,27216,0.000101854,0.152456976,5.48E-05,0.003231195,sftp
1475,169,60,22,3630,13591,8232,17696,0.000275452,0.406484,0.000121457,0.007354124,sftp
1497,62,58,21,9747,25274,18091,27602,0.000102593,0.153591906,5.53E-05,0.003259658,sftp
1453,227,59,30,5154,20492,9922,26123,0.000191777,0.278793797,9.96E-05,0.005882848,sftp
1495,78,59,21,7962,17940,14792,22398,0.000125584,0.187801826,6.76E-05,0.00399399,sftp
1485,137,60,32,13781,51765,25326,72334,7.25E-05,0.107748288,3.93E-05,0.002376223,sftp
1487,124,59,23,10303,43153,19054,60798,9.71E-05,0.144425524,5.25E-05,0.003121725,sftp
1494,78,59,21,5628,14761,10375,19138,0.000177661,0.265590287,9.64E-05,0.005699013,sftp
1424,300,61,43,7793,33177,14445,41615,8.85E-05,0.126096458,4.61E-05,0.00284545,sftp
1496,66,58,21,9643,23653,17909,26483,0.000103691,0.155198872,5.58E-05,0.003293682,sftp
1454,225,59,31,4329,16667,8377,22617,0.00022538,0.327755844,0.00011632,0.00689372,sftp
1492,98,59,21,14046,54114,26094,75246,7.12E-05,0.106274088,3.83E-05,0.00226083,sftp
1464,206,61,26,3946,16936,8789,23004,0.000253391,0.371101345,0.000113781,0.007015081,sftp
1496,67,59,21,9666,23735,17948,26581,0.000103453,0.154833554,5.57E-05,0.003286677,sftp
1490,108,59,22,15287,57445,28345,79629,6.54E-05,0.097530464,3.53E-05,0.00208729,sftp
1449,238,59,30,5643,23275,10839,30041,0.00017172,0.248933884,8.92E-05,0.005283236,sftp
1494,87,59,22,10087,25059,18699,27959,9.91E-05,0.148133604,5.35E-05,0.003163636,sftp
1454,226,58,30,5056,20903,9737,26102,0.000196117,0.285177016,0.000101788,0.006000865,sftp
1450,236,59,31,4570,17455,8802,23672,0.000192002,0.278421786,9.96E-05,0.00593297,sftp
1497,59,58,21,9695,25135,17994,27469,0.000103142,0.154447104,5.56E-05,0.003276007,sftp
1497,54,58,21,9376,23058,17426,25816,0.000106652,0.159748796,5.74E-05,0.003380229,sftp
1496,72,59,21,9792,24181,18180,26850,0.000102115,0.152771796,5.50E-05,0.003247519,sftp
1475,170,60,22,3744,14042,8456,18143,0.000266472,0.393213784,0.000117974,0.007135634,sftp
1492,100,59,21,13684,53535,25421,74694,7.29E-05,0.108816757,3.93E-05,0.002317081,sftp
1449,238,59,31,5587,22071,10718,27803,0.000174031,0.252250322,9.06E-05,0.005377455,sftp
1495,76,59,21,9997,25146,18591,27744,0.00010003,0.149612947,5.38E-05,0.003176773,sftp
1497,61,58,21,7603,17017,14107,21274,0.000131521,0.196909519,7.09E-05,0.00417876,sftp
1447,241,60,32,3086,15265,5804,20121,0.000299784,0.43395452,0.000159028,0.009558072,sftp
1475,169,60,22,3708,14045,8405,18262,0.000269635,0.397883668,0.000118963,0.007200278,sftp
1497,58,58,21,7614,17044,14123,21324,0.000131336,0.196668937,7.08E-05,0.004173163,sftp
1448,242,59,34,5883,25048,11270,31540,0.000148366,0.214966,7.65E-05,0.004560229,sftp
1495,74,59,21,9891,25800,18333,28312,0.000101086,0.151201497,5.45E-05,0.003224169,sftp
1456,219,58,30,4646,19423,8963,24770,0.000213881,0.311505112,0.000110839,0.006539066,sftp
1492,95,59,26,6985,32634,12849,46135,0.000143174,0.213663649,7.78E-05,0.004624939,sftp
1497,52,58,21,8562,22074,15889,24753,0.00011663,0.174694227,6.28E-05,0.003700629,sftp
1490,109,59,22,15189,57241,28144,79017,6.58E-05,0.098155028,3.55E-05,0.002101352,sftp
1488,124,59,23,11031,45545,20424,64090,9.06E-05,0.134873112,4.90E-05,0.002907484,sftp
1497,56,58,21,8378,21897,15548,24567,0.00011916,0.178448911,6.42E-05,0.003781933,sftp
121,169,168,228,122270,190041,122482,209146,2.71E-06,0.00032841,2.33E-06,0.00039258,sftp
1493,95,58,21,13508,52804,25097,73696,7.39E-05,0.110369184,3.98E-05,0.002346152,sftp
1492,102,59,22,14918,56596,27657,78261,6.70E-05,0.100014983,3.61E-05,0.002135332,sftp
1497,59,58,21,8441,22154,15670,24868,0.000118257,0.17706916,6.37E-05,0.003752676,sftp
1453,227,59,31,4301,16377,8292,22399,0.000216569,0.314854496,0.00011225,0.006651199,sftp
1475,170,60,22,3730,14064,8435,18139,0.000267344,0.394486842,0.000118213,0.007151004,sftp
1454,223,59,30,5169,20473,9960,26134,0.000192111,0.279516027,9.97E-05,0.005881392,sftp
1497,53,58,21,8479,21979,15734,24685,0.000117764,0.176383144,6.35E-05,0.003737244,sftp
1474,174,60,22,3818,14501,8506,18576,0.000261836,0.386080804,0.000117564,0.00710897,sftp
1491,102,59,22,14918,56570,27652,78239,6.70E-05,0.100010623,3.62E-05,0.002135911,sftp
1497,60,58,21,8501,22642,15796,25444,0.000117379,0.175733085,6.32E-05,0.003722887,sftp
1455,221,58,30,4777,19704,9217,25076,0.000208355,0.303303116,0.000107963,0.006367868,sftp
1486,132,59,24,15524,57994,28714,79598,6.44E-05,0.095753311,3.48E-05,0.002076498,sftp
1455,224,59,30,5364,20906,10322,26313,0.000185278,0.269580521,9.62E-05,0.005681353,sftp
1455,222,58,30,5142,21153,9900,25929,0.000193848,0.282170843,0.000100651,0.005933654,sftp
1488,120,59,23,15525,58409,28841,80781,6.44E-05,0.095909551,3.47E-05,0.002058186,sftp
1449,238,59,32,4720,18378,9116,24883,0.000201207,0.291619326,0.000103898,0.006206008,sftp
1448,240,59,31,5636,22270,10820,28077,0.000172184,0.249478504,8.95E-05,0.005317473,sftp
1456,220,59,30,4281,16697,8274,22466,0.000232065,0.337929576,0.000120011,0.00708686,sftp
1457,217,59,30,4137,15933,7998,22043,0.000235337,0.342907948,0.0001217,0.00718717,sftp
1455,222,58,30,5132,21121,9883,25916,0.00019414,0.282572616,0.0001008,0.005942794,sftp
1496,71,59,21,7734,17394,14354,21736,0.0001293,0.193464013,6.97E-05,0.004111159,sftp
1458,212,59,30,3624,14887,6979,19612,0.000272569,0.397657363,0.000141406,0.008368203,sftp
1450,236,59,30,5527,23060,10616,29682,0.000176134,0.255487792,9.15E-05,0.005416875,sftp
1455,222,58,30,5252,21453,10104,26396,0.000189642,0.276039078,9.85E-05,0.005810324,sftp
1495,78,59,21,7965,17930,14800,22382,0.000125547,0.187739915,6.76E-05,0.003992373,sftp
1485,137,59,24,9613,41101,17731,58064,0.000103967,0.15441312,5.64E-05,0.003368273,sftp
1482,147,60,25,8778,38360,16083,54229,0.000113928,0.168941738,6.21E-05,0.003728821,sftp
1444,251,59,31,6007,23529,11494,29359,0.000161743,0.233559077,8.43E-05,0.005034636,sftp
1495,74,59,21,10008,25073,18610,27600,9.99E-05,0.149463151,5.37E-05,0.003172197,sftp
1497,53,58,21,8485,21982,15745,24680,0.000117672,0.17624798,6.34E-05,0.003734519,sftp
1493,95,58,21,13540,52893,25151,73805,7.37E-05,0.110117921,3.97E-05,0.002341121,sftp
1492,98,59,21,14169,54493,26319,75717,7.06E-05,0.10535486,3.80E-05,0.002241684,sftp
1454,225,59,30,5261,21606,10115,26508,0.000188962,0.274828468,9.83E-05,0.005796903,sftp
1489,116,59,22,15348,57773,28403,79651,6.52E-05,0.09705854,3.52E-05,0.002087783,sftp
1453,227,59,31,4314,16434,8319,22415,0.000215084,0.312625388,0.000111439,0.006605626,sftp
1475,169,60,22,3603,13472,8171,17603,0.00027745,0.409411226,0.000122361,0.007409069,sftp
1497,55,58,21,7623,17050,14150,21321,0.000131179,0.196470657,7.07E-05,0.004163542,sftp
1490,111,59,22,15221,57309,28182,79198,6.57E-05,0.0979245,3.55E-05,0.002099549,sftp
1454,226,59,30,5162,20516,9941,26177,0.000191806,0.278896865,9.96E-05,0.005880304,sftp
1489,114,59,22,15313,57618,28339,79378,6.53E-05,0.097297938,3.53E-05,0.002091863,sftp
1475,169,60,22,3552,13088,8038,16970,0.00028098,0.414679255,0.000124172,0.007511731,sftp
1455,223,58,30,5058,20050,9756,25647,0.000196696,0.286251706,0.00010195,0.006012239,sftp
1489,117,59,23,10451,26865,19397,29985,9.57E-05,0.142532108,5.15E-05,0.003072563,sftp
1497,58,58,21,9703,25133,18005,27452,0.00010306,0.154329634,5.55E-05,0.003273925,sftp
1474,172,60,22,3629,13345,8160,17869,0.000274989,0.405594386,0.000122308,0.007406667,sftp
1457,216,59,30,4139,17381,7983,22335,0.000239726,0.349380252,0.000124267,0.007342562,sftp
1480,160,60,25,16967,61546,31223,84020,5.89E-05,0.087238457,3.20E-05,0.001924801,sftp
1448,242,59,30,5608,21998,10772,27797,0.000175438,0.254043058,9.12E-05,0.00540623,sftp
1475,169,60,22,3577,13245,8089,17129,0.000279039,0.411816611,0.000123376,0.007463361,sftp
1453,228,59,31,4656,18392,8970,24387,0.000211585,0.30753417,0.000109692,0.006501904,sftp
1475,169,60,22,3561,13073,8057,16988,0.000280285,0.413651247,0.000123882,0.007493823,sftp
1454,225,58,30,5077,20832,9791,26017,0.000195681,0.284592721,0.000101438,0.00597978,sftp
1454,224,59,30,5255,21620,10095,26352,0.000189,0.274974719,9.83E-05,0.005804492,sftp
1492,99,59,21,14620,55835,27120,77320,6.84E-05,0.102081745,3.69E-05,0.002176183,sftp
147,162,112,124,83285,60020,55235,56405,8.92E-06,0.00131446,1.29E-05,0.001452507,sftp
1498,47,58,21,9121,23095,16918,25744,0.000109629,0.164260901,5.91E-05,0.003480693,sftp
1474,172,60,22,3833,14551,8554,18640,0.000260828,0.384692969,0.000116904,0.00706739,sftp
1472,178,61,29,3592,14200,8118,21456,0.000278394,0.410033407,0.000122823,0.007536766,sftp
1496,67,59,21,7378,20043,13659,23011,0.000135518,0.202781565,7.32E-05,0.004320177,sftp
1456,220,58,30,4710,19521,9087,24886,0.000211152,0.307487986,0.000109419,0.006453811,sftp
1497,53,58,21,7627,17205,14155,21542,0.000131097,0.196365999,7.06E-05,0.004161492,sftp
1492,99,59,22,10296,25629,19071,28464,9.71E-05,0.144920997,5.24E-05,0.003109483,sftp
1492,101,59,22,14922,56667,27674,78355,6.70E-05,0.099997887,3.61E-05,0.002133675,sftp
1483,144,59,24,15846,58792,29240,80186,6.31E-05,0.093617291,3.42E-05,0.002049737,sftp
1489,119,59,23,11557,47516,21433,66659,8.65E-05,0.128747258,4.67E-05,0.002767222,sftp
1475,171,60,22,3564,12927,7997,17510,0.000280094,0.413161822,0.00012482,0.007555115,sftp
1454,223,59,30,5165,20463,9948,26071,0.000191923,0.279242675,9.96E-05,0.005881571,sftp
1473,179,60,23,3763,14614,8412,19060,0.000265652,0.391322313,0.000118867,0.007210781,sftp
1492,100,59,21,13673,53500,25393,74654,7.30E-05,0.108916377,3.93E-05,0.002319261,sftp
1489,114,59,22,15268,57523,28261,79312,6.55E-05,0.097579555,3.54E-05,0.002096336,sftp
1494,88,59,25,10038,24284,18586,26883,9.95E-05,0.148746462,5.37E-05,0.003190686,sftp
1455,223,59,30,5383,20898,10346,26277,0.000184509,0.268505756,9.60E-05,0.005666069,sftp
1493,90,59,22,8125,18620,15097,23245,0.000123068,0.183841876,6.62E-05,0.003922473,sftp
1497,61,58,21,8319,22455,15448,25233,0.000119907,0.179500945,6.46E-05,0.003806279,sftp
1454,224,59,31,4271,16418,8264,22273,0.000229359,0.333645754,0.000118435,0.007010633,sftp
1491,104,59,23,8254,19292,15320,24039,0.000121133,0.180695157,6.53E-05,0.003877641,sftp
1426,294,61,42,6934,31237,12893,40506,9.54E-05,0.136166892,4.99E-05,0.003069983,sftp
1497,57,58,21,9719,25124,18041,27425,0.000102882,0.154075525,5.54E-05,0.003266996,sftp
1494,81,59,22,5397,14402,9944,18811,0.000185232,0.276820995,0.000100565,0.005949495,sftp
1459,209,59,31,3446,14290,6629,18889,0.000285536,0.416792903,0.000148364,0.008789063,sftp
1454,225,58,30,5075,20825,9785,26043,0.000195741,0.284673085,0.000101482,0.00598256,sftp
1454,225,59,31,4295,16502,8315,22411,0.000227655,0.331135436,0.000117474,0.006957885,sftp
1494,89,59,22,10138,25858,18842,28711,9.86E-05,0.147365184,5.31E-05,0.003141964,sftp
1492,101,59,22,13535,53187,25147,74148,7.37E-05,0.109985836,3.97E-05,0.002342085,sftp
1478,165,60,26,16264,60404,29864,81584,6.15E-05,0.090880495,3.34E-05,0.002023623,sftp
1467,196,61,25,4663,18243,10319,23860,0.000212007,0.311189561,9.58E-05,0.005874471,sftp
1475,169,60,22,3582,13053,8089,16966,0.000278759,0.411387733,0.000123433,0.007464137,sftp
1454,224,59,31,2716,13427,5184,16770,0.000351962,0.511843385,0.000184092,0.010973881,sftp
1491,104,59,22,15006,56760,27844,78499,6.66E-05,0.099404177,3.59E-05,0.002121557,sftp
1475,170,60,22,3732,14054,8438,18124,0.000267243,0.394341236,0.000118176,0.007148664,sftp
1455,222,58,30,5132,21117,9880,25904,0.000194174,0.282630313,0.000100828,0.005944455,sftp
1456,219,59,30,4606,19309,8886,24637,0.000215609,0.314061723,0.000111742,0.006593407,sftp
1456,218,59,30,4119,16210,7965,21778,0.000241459,0.351745618,0.000124827,0.007368626,sftp
1492,97,59,21,14272,54765,26502,76037,7.01E-05,0.1045957,3.77E-05,0.002226274,sftp
1497,56,58,21,9569,23643,17788,26257,0.000104503,0.156512207,5.62E-05,0.00331212,sftp
1474,172,60,26,3332,12077,7473,18272,0.000300076,0.442530239,0.00013357,0.008129358,sftp
1488,121,59,23,10621,26735,19621,29740,9.42E-05,0.140177432,5.09E-05,0.003037513,sftp
1475,169,60,23,3438,12578,7791,17087,0.000290823,0.429176321,0.000128303,0.007772348,sftp
1492,97,58,21,13341,52457,24791,73203,7.48E-05,0.111672113,4.03E-05,0.002375564,sftp
1453,228,59,30,5057,21571,9731,26968,0.000194367,0.282455049,0.000100877,0.005956861,sftp
1497,61,58,21,9679,25162,17966,27496,0.000103317,0.154691662,5.57E-05,0.0032817,sftp
1475,170,60,22,3744,14041,8457,18137,0.000266493,0.393244248,0.000117967,0.007135256,sftp
1475,169,60,22,3559,13069,8053,16972,0.00028042,0.413848219,0.000123943,0.007497572,sftp
1479,164,60,25,17309,62275,31797,84917,5.78E-05,0.085465619,3.14E-05,0.001892591,sftp
1497,53,58,21,9691,25045,17978,27241,0.000103184,0.154557574,5.56E-05,0.00327755,sftp
1473,176,60,23,3937,14974,8820,19269,0.000253152,0.373142419,0.000113041,0.006851863,sftp
1474,174,60,27,3421,12915,7676,19394,0.000292186,0.430741248,0.00013,0.007929838,sftp
1451,232,59,30,5223,21563,10037,26304,0.000188877,0.274221749,9.81E-05,0.005805713,sftp
1494,82,59,22,10083,25441,18758,28188,9.92E-05,0.148233368,5.33E-05,0.003152049,sftp
1492,98,59,21,14374,55104,26680,76436,6.96E-05,0.103836976,3.75E-05,0.002211669,sftp
1456,220,59,30,4306,16834,8320,22574,0.000230587,0.335752224,0.000119284,0.007045505,sftp
1474,172,60,22,3830,14518,8547,18594,0.000261074,0.385064664,0.000116994,0.007073056,sftp
1497,55,58,21,8399,21898,15582,24586,0.000118874,0.178030656,6.41E-05,0.003773437,sftp
1492,98,58,21,13430,52729,24946,73581,7.43E-05,0.110931529,4.00E-05,0.002360773,sftp
1496,62,58,21,8276,22438,15368,25244,0.000120518,0.180407445,6.49E-05,0.00382615,sftp
1457,217,59,30,4217,17688,8133,22624,0.000235464,0.343122311,0.00012206,0.00721016,sftp
1487,125,59,23,10845,45070,20061,63308,9.22E-05,0.137194354,4.98E-05,0.002960381,sftp
1497,55,58,21,7624,17055,14151,21329,0.00013116,0.196438837,7.07E-05,0.004163191,sftp
1457,217,59,30,4135,15919,7993,22006,0.000235595,0.343289829,0.000121843,0.007195218,sftp
1496,67,59,21,7305,19837,13517,22853,0.00013688,0.20481925,7.40E-05,0.004365507,sftp
1494,83,59,22,8023,18217,14907,22719,0.000124618,0.18627475,6.71E-05,0.003966853,sftp
1493,94,58,21,13617,53173,25297,74101,7.33E-05,0.109507235,3.95E-05,0.002327572,sftp
1456,218,59,30,4136,15737,7994,21668,0.000235172,0.342636047,0.000121621,0.007182777,sftp
1449,238,59,32,5781,24092,11053,29587,0.000165568,0.240066866,8.62E-05,0.005116811,sftp
1493,94,59,22,10227,25256,18949,28034,9.78E-05,0.146023959,5.28E-05,0.003125475,sftp
1455,222,59,30,4452,17587,8593,23459,0.000222317,0.323555328,0.000115067,0.006806215,sftp
1455,222,58,30,5267,21493,10125,26352,0.00018891,0.274973068,9.82E-05,0.005793702,sftp
1475,169,60,22,3644,13675,8261,17749,0.000274394,0.404919487,0.000121027,0.007327552,sftp
1475,169,60,22,3682,13835,8345,17909,0.000271584,0.400779441,0.000119796,0.007251668,sftp
1487,125,59,23,10444,43556,19317,61306,9.57E-05,0.142462008,5.17E-05,0.003075947,sftp
1484,140,61,36,7582,18800,13830,21078,0.000131908,0.195870316,7.20E-05,0.004395532,sftp
1493,92,59,22,8152,18754,15145,23422,0.000122666,0.183215219,6.60E-05,0.003912059,sftp
1475,170,60,22,3737,14049,8445,18087,0.000266896,0.393830616,0.000118104,0.007143885,sftp
1427,302,68,66,23792,70451,43731,95067,4.21E-05,0.060146109,2.26E-05,0.001552369,sftp
1488,120,59,23,11392,46880,21113,65800,8.78E-05,0.13070524,4.74E-05,0.002809926,sftp
1442,255,59,31,6455,25853,12308,33512,0.000149027,0.214992495,7.79E-05,0.004653937,sftp
1464,207,61,27,4077,14359,8945,20863,0.000245271,0.359110779,0.000111622,0.006898989,sftp
1455,223,58,30,5131,20339,9893,25972,0.000193635,0.281756318,0.000100428,0.005924214,sftp
1450,235,59,31,5207,21385,9994,26025,0.000188323,0.273225526,9.79E-05,0.005807324,sftp
1449,238,59,31,5702,22856,10967,28651,0.000173089,0.250961455,8.99E-05,0.005335699,sftp
1433,279,60,39,7604,31312,14066,39563,0.000111455,0.159741735,5.92E-05,0.00359826,sftp
1475,172,60,22,3571,12976,8020,17559,0.000279526,0.412314762,0.000124463,0.007534551,sftp
1497,61,58,21,8398,22482,15595,25257,0.000118797,0.177846007,6.40E-05,0.003770496,sftp
1473,176,60,22,3815,14492,8507,18801,0.000262121,0.386364744,0.00011754,0.007115439,sftp
1491,106,59,22,14975,56665,27755,78343,6.68E-05,0.099591703,3.60E-05,0.002129274,sftp
1473,178,60,23,4096,15570,9157,20129,0.000243153,0.358215975,0.000108759,0.006600954,sftp
1492,93,59,22,4683,13472,8611,17853,0.000213496,0.318705174,0.000116128,0.006883327,sftp
1492,102,59,22,14923,56612,27665,78296,6.70E-05,0.099978251,3.61E-05,0.002134946,sftp
1489,114,59,22,15282,57565,28281,79411,6.54E-05,0.097488417,3.53E-05,0.002095043,sftp
1495,79,59,21,9757,24146,18091,26862,0.000102485,0.153249122,5.53E-05,0.003265736,sftp
1446,245,59,31,5341,22077,10195,26407,0.0001805,0.261163193,9.44E-05,0.005631738,sftp
1487,126,59,28,13196,50457,24333,70627,7.58E-05,0.112761989,4.09E-05,0.002445967,sftp
1454,224,59,30,5336,20827,10261,26211,0.000186349,0.271108798,9.69E-05,0.005717478,sftp
1496,71,59,21,9787,24114,18175,26797,0.000102174,0.152871189,5.50E-05,0.003247954,sftp
1491,103,59,22,14923,56603,27658,78273,6.70E-05,0.099968363,3.61E-05,0.002135679,sftp
1454,225,58,30,5054,20813,9734,26028,0.000196308,0.285479901,0.000101877,0.006006177,sftp
1496,64,58,21,9889,25570,18352,27776,0.000101119,0.151365303,5.45E-05,0.003214112,sftp
1460,208,59,31,3325,14058,6384,18450,0.000294837,0.430504552,0.00015338,0.009096477,sftp
1491,106,59,22,12914,51542,23975,71861,7.74E-05,0.115484861,4.17E-05,0.002465443,sftp
1495,70,59,21,6883,18908,12732,22165,0.000145226,0.217246647,7.85E-05,0.004637448,sftp
1475,169,60,22,3691,13961,8363,18187,0.000270906,0.399769273,0.000119535,0.007235288,sftp
1454,226,58,30,5047,20943,9722,26179,0.000196338,0.285483628,0.000101857,0.006005725,sftp
1491,108,59,22,15177,57187,28127,78986,6.59E-05,0.098243309,3.55E-05,0.002102383,sftp
1446,246,59,32,5830,23638,11108,29423,0.000162494,0.23505133,8.48E-05,0.005046971,sftp
1497,56,58,21,9722,25114,18042,27406,0.000102859,0.154044195,5.54E-05,0.003266756,sftp
1453,228,59,30,5159,20509,9927,25954,0.000191329,0.278094226,9.94E-05,0.005875671,sftp
1454,224,59,31,4264,16386,8250,22219,0.000229969,0.334548597,0.000118736,0.007026738,sftp
1492,102,59,22,10282,26483,19090,29447,9.73E-05,0.145111611,5.24E-05,0.003109776,sftp
1453,226,58,30,5002,20890,9631,26098,0.000197607,0.287319867,0.000102564,0.006049984,sftp
1456,219,59,30,4315,17036,8351,22885,0.000229485,0.334285266,0.00011853,0.006999662,sftp
1454,224,59,30,5260,21649,10106,26295,0.000188385,0.274031783,9.80E-05,0.005787811,sftp
1493,95,58,21,13569,53010,25204,73935,7.36E-05,0.109883776,3.96E-05,0.002336305,sftp
1493,94,58,21,13606,53154,25277,74085,7.34E-05,0.109591856,3.95E-05,0.002329474,sftp
1475,169,60,22,3698,13990,8385,18236,0.000270329,0.398920632,0.00011924,0.007217575,sftp
1491,105,59,22,12949,51569,24042,71871,7.72E-05,0.11517746,4.16E-05,0.002458432,sftp
1492,97,59,21,14101,54265,26195,75438,7.09E-05,0.105866473,3.82E-05,0.002252219,sftp
1455,222,59,31,4220,16139,8170,21937,0.000233233,0.339416737,0.000120399,0.007119822,sftp
1491,106,59,22,15030,56825,27877,78667,6.65E-05,0.099228598,3.59E-05,0.002120858,sftp
1449,237,59,31,5198,21320,9956,25843,0.000187894,0.272407052,9.79E-05,0.00581275,sftp
1485,135,59,24,15577,58098,28801,79820,6.41E-05,0.095270946,3.47E-05,0.002072792,sftp
