mean_fpktl,std_fpktl,mean_bpktl,std_bpktl,mean_fiat,std_fiat,mean_biat,std_biat,fpkt_rate,fbyte_rate,bpkt_rate,bbyte_rate,class
54,38,526,107,226872,197972,219144,193233,2.93E-06,0.000158286,2.81E-06,0.001477784,lime
1391,228,52,124,88554,70399,119458,83824,1.21E-06,0.001682186,9.36E-07,4.94E-05,lime
52,29,535,85,134849,126497,131617,102024,6.58E-06,0.000347401,6.58E-06,0.003524697,lime
51,18,548,32,157688,223060,129140,105111,5.74E-06,0.00029682,6.98E-06,0.003830453,lime
193,216,660,697,388044,315240,202449,401343,8.43E-08,1.63E-05,7.38E-08,4.87E-05,lime
261,337,576,664,63658,28275,6033,7502,1.53E-07,4.02E-05,1.53E-07,8.85E-05,lime
1401,218,41,29,38560,81821,67696,103273,2.33E-05,0.032643304,1.33E-05,0.000550866,lime
550,12,51,13,43243,43107,159717,169790,2.27E-05,0.012518438,6.15E-06,0.000317375,lime
549,28,51,16,46590,79879,52527,247999,1.83E-05,0.010051622,1.61E-05,0.000833343,lime
45,39,1478,109,129517,108059,77430,101712,4.46E-06,0.00020468,7.43E-06,0.01098864,lime
1400,203,41,28,68616,108111,115660,132807,1.29E-05,0.018097461,7.71E-06,0.000321929,lime
1342,353,48,66,96561,234019,101495,238684,1.58E-06,0.002114593,1.50E-06,7.33E-05,lime
71,135,1417,197,870826,534985,337293,346260,7.01E-07,4.99E-05,1.87E-06,0.002650966,lime
51,11,549,24,33775,68428,23321,48539,1.68E-05,0.00086019,2.10E-05,0.011518837,lime
54,37,541,68,311087,383322,194403,224257,2.23E-06,0.000120987,3.58E-06,0.001939575,lime
527,105,52,25,134058,163324,192434,282438,4.63E-06,0.002444655,2.99E-06,0.000157049,lime
546,45,52,23,67877,52291,67783,87036,1.47E-05,0.008011829,1.46E-05,0.000764841,lime
52,20,545,48,37802,60617,37709,60247,1.30E-05,0.000677863,1.30E-05,0.007096885,lime
191,363,113,189,260363,214056,260364,218181,4.48E-06,0.00085968,4.48E-06,0.000506334,lime
50,91,1445,131,178147,189318,103600,169994,5.53E-06,0.00027661,9.54E-06,0.013780977,lime
45,39,1487,72,215718,205574,132533,192151,4.54E-06,0.000205844,7.42E-06,0.011035262,lime
1395,154,41,23,463891,301852,589193,320324,1.94E-06,0.002713296,1.52E-06,6.32E-05,lime
51,18,522,115,355605,364140,308556,246364,1.71E-06,8.85E-05,1.94E-06,0.001014233,lime
1403,128,41,25,97837,134836,154144,165262,9.42E-06,0.013225323,6.00E-06,0.00024817,lime
44,18,1487,66,89793,110615,60541,100014,9.01E-06,0.000398979,1.33E-05,0.019826899,lime
44,16,1488,58,102184,116605,69610,107258,9.07E-06,0.000401369,1.33E-05,0.01980473,lime
51,12,532,89,35038,48631,25278,26764,2.85E-05,0.001471026,3.96E-05,0.021072233,lime
546,44,52,21,182475,225986,406404,432943,3.95E-06,0.002158767,1.79E-06,9.30E-05,lime
45,38,1394,84,310792,228386,201370,243791,3.08E-06,0.000138818,4.73E-06,0.006589934,lime
51,16,548,32,78105,117129,74108,71476,1.25E-05,0.000645198,1.32E-05,0.007250761,lime
1395,135,44,71,492690,332971,617995,351160,1.72E-06,0.002395476,1.37E-06,6.17E-05,lime
284,441,414,620,358547,255532,268907,291126,3.25E-06,0.000926882,4.18E-06,0.001734767,lime
56,35,1488,58,200481,206970,133817,192362,4.95E-06,0.000281875,7.44E-06,0.011070137,lime
51,15,533,90,281952,374416,217002,296673,2.14E-06,0.000110339,2.72E-06,0.001452075,lime
202,261,866,594,333127,141114,242053,191592,7.43E-08,1.51E-05,4.95E-08,4.29E-05,lime
48,64,1451,101,325270,259863,224894,246818,1.55E-06,7.44E-05,2.39E-06,0.003469584,lime
1400,222,42,42,120967,235633,215262,302522,4.67E-06,0.006535441,2.73E-06,0.000115902,lime
56,50,521,116,139061,94052,136320,85319,4.74E-06,0.000269255,4.73E-06,0.002468443,lime
548,32,51,13,167043,130635,490323,471125,4.52E-06,0.002482501,1.58E-06,8.17E-05,lime
1401,199,41,30,169876,272019,244473,303281,4.62E-06,0.006478765,3.25E-06,0.000136149,lime
1399,142,45,61,122653,179355,193240,228780,2.21E-06,0.003098079,1.50E-06,6.75E-05,lime
64,158,1336,280,215572,213196,111041,182427,4.45E-06,0.000287132,8.54E-06,0.011416162,lime
549,26,51,13,163929,220445,386226,463519,5.19E-06,0.002849077,2.19E-06,0.000112891,lime
1329,333,52,89,146363,134953,187912,145386,6.89E-06,0.00915738,5.34E-06,0.000281446,lime
549,28,52,17,120874,99340,195045,226605,7.71E-06,0.004232008,4.78E-06,0.000248833,lime
1393,221,49,106,87245,62923,114086,75139,1.15E-06,0.001600094,9.19E-07,4.58E-05,lime
1401,202,43,50,246374,355330,346886,383898,2.89E-06,0.004054139,2.11E-06,9.10E-05,lime
93,132,94,136,366207,338427,197720,214515,6.31E-07,5.90E-05,6.48E-07,6.15E-05,lime
61,132,1420,200,425175,282633,262921,287049,8.51E-07,5.27E-05,1.75E-06,0.002486415,lime
46,65,1476,156,184885,179233,127849,176031,3.74E-06,0.000175251,5.41E-06,0.007987603,lime
45,46,1395,77,323948,235135,212364,252673,2.82E-06,0.000129519,4.31E-06,0.006015552,lime
548,36,51,14,172307,223781,384894,440937,4.72E-06,0.002589432,2.07E-06,0.000107133,lime
549,23,51,17,54184,89437,80725,227742,1.71E-05,0.009398421,1.14E-05,0.000590186,lime
51,16,549,29,179755,229222,170617,201795,4.34E-06,0.000224122,4.63E-06,0.002543583,lime
1396,217,46,82,286247,381078,369205,400138,2.32E-06,0.003241804,1.85E-06,8.57E-05,lime
46,44,1482,101,139543,139406,96781,124766,6.77E-06,0.000311454,9.95E-06,0.014751143,lime
45,46,1456,62,204700,198779,123646,182441,4.76E-06,0.000217159,7.93E-06,0.011549805,lime
55,84,1461,171,225378,230045,147440,209033,7.15E-07,3.94E-05,1.01E-06,0.001470746,lime
550,20,51,17,51285,75105,102557,223812,1.85E-05,0.010201677,9.25E-06,0.000478027,lime
549,25,51,15,124868,98584,170553,200546,7.79E-06,0.00427913,5.70E-06,0.000295498,lime
49,86,1446,124,184540,194797,107181,173116,5.35E-06,0.000263284,9.23E-06,0.013357156,lime
52,20,548,36,79899,130709,80675,81805,1.08E-05,0.000560298,1.07E-05,0.005886983,lime
480,640,163,184,34694,30262,42090,37713,1.36E-06,0.000652612,1.12E-06,0.000183457,lime
545,49,53,29,46608,67668,46558,87374,2.05E-05,0.011168609,2.05E-05,0.001088784,lime
44,57,1495,67,238093,302237,150390,192441,1.88E-06,8.37E-05,3.19E-06,0.004773827,lime
54,33,518,123,162760,224590,156704,208410,4.80E-06,0.000261657,4.80E-06,0.002490602,lime
548,34,51,16,171300,224778,388139,439425,4.79E-06,0.002628139,2.07E-06,0.000107407,lime
52,21,544,57,17312,40546,17288,39836,3.06E-05,0.001603098,3.06E-05,0.016660761,lime
48,76,1445,86,531262,279329,324295,325273,9.14E-07,4.48E-05,1.65E-06,0.002392031,lime
44,17,1487,66,89538,109850,60598,99861,9.37E-06,0.000414335,1.38E-05,0.020559304,lime
51,15,549,22,173578,286922,103746,168143,4.92E-06,0.000253934,8.36E-06,0.00459678,lime
246,361,691,598,447959,381395,289218,404241,9.51E-08,2.34E-05,6.87E-08,4.75E-05,lime
51,17,548,36,59258,71431,59267,61709,1.67E-05,0.000865855,1.67E-05,0.009165021,lime
545,51,51,12,195059,232845,427615,471859,3.58E-06,0.001952414,1.64E-06,8.45E-05,lime
547,39,51,15,171431,223083,374204,437596,4.67E-06,0.002557983,2.09E-06,0.000108482,lime
63,75,80,107,392980,234589,976981,1001165,6.84E-07,4.37E-05,1.89E-07,1.52E-05,lime
546,43,55,35,76108,65657,265841,216605,1.31E-05,0.007150928,3.74E-06,0.000207134,lime
45,47,1395,74,327226,241175,213480,256659,2.77E-06,0.000126985,4.25E-06,0.005929092,lime
549,27,51,18,188450,230689,274132,349270,4.47E-06,0.002455143,3.04E-06,0.000157975,lime
52,19,546,46,40842,78512,40638,77894,1.97E-05,0.001025988,1.97E-05,0.010769265,lime
46,63,1490,104,277267,310868,163797,281758,2.84E-06,0.000132706,4.68E-06,0.006971709,lime
45,40,1488,66,241799,220689,148513,209105,4.05E-06,0.000183665,6.62E-06,0.009854313,lime
1367,208,43,31,118113,181347,156497,196486,7.22E-06,0.009876573,5.48E-06,0.000235804,lime
549,24,51,12,172716,144016,442594,490427,4.87E-06,0.002676373,1.86E-06,9.57E-05,lime
1396,135,44,61,244762,326251,290328,343690,1.16E-06,0.001619571,1.04E-06,4.59E-05,lime
546,49,52,21,110002,140812,209292,276491,7.04E-06,0.003843657,3.66E-06,0.000190499,lime
547,41,51,17,47910,59268,89792,125918,1.72E-05,0.009396923,8.72E-06,0.000450774,lime
1393,220,49,104,87089,62027,113782,74145,1.13E-06,0.001569501,9.04E-07,4.48E-05,lime
1391,167,53,132,459149,312012,591126,329263,1.94E-06,0.002694298,1.50E-06,8.08E-05,lime
51,67,1445,249,243219,297428,146529,199104,1.84E-06,9.46E-05,3.25E-06,0.004698715,lime
52,22,524,111,346883,349808,307126,243637,1.80E-06,9.39E-05,2.01E-06,0.001056982,lime
48,52,1470,183,137240,84249,77399,96930,7.32E-06,0.000355149,1.30E-05,0.019042211,lime
55,46,409,225,269676,259925,249718,270383,1.17E-06,6.48E-05,1.20E-06,0.000491843,lime
549,21,51,10,172261,226256,372992,436968,4.98E-06,0.002736452,2.28E-06,0.000116951,lime
251,351,657,589,447959,381395,289218,404241,8.09E-08,2.04E-05,5.96E-08,3.92E-05,lime
1186,530,61,83,285017,357116,300847,362199,2.32E-06,0.002750427,2.21E-06,0.000135839,lime
550,13,51,14,42851,42182,160899,166457,2.30E-05,0.012641262,6.11E-06,0.000315788,lime
1401,200,42,39,244560,352496,329529,378573,2.86E-06,0.004010458,2.17E-06,9.23E-05,lime
51,19,547,42,68331,78301,68310,66330,1.45E-05,0.000749753,1.44E-05,0.007903005,lime
48,65,1452,92,322091,259957,222816,246208,1.79E-06,8.61E-05,2.75E-06,0.003997041,lime
547,42,51,17,47752,59505,87434,123779,1.71E-05,0.009337383,8.84E-06,0.000457233,lime
52,25,246,219,80736,68446,80935,67156,1.01E-05,0.00053551,1.01E-05,0.002486391,lime
1396,132,44,67,499803,334152,624508,354133,1.69E-06,0.002363776,1.36E-06,6.04E-05,lime
548,33,52,17,160563,209145,366913,421312,5.22E-06,0.002861357,2.30E-06,0.000119764,lime
51,17,547,39,223364,294637,185207,204548,2.24E-06,0.000115857,2.73E-06,0.00149706,lime
1401,218,41,30,39355,83630,69068,105486,2.26E-05,0.031738428,1.29E-05,0.000536185,lime
275,470,393,567,406777,326398,292570,391089,1.59E-06,0.000436027,1.98E-06,0.000779893,lime
51,15,532,94,282089,374381,217511,297030,2.10E-06,0.000108652,2.68E-06,0.001425864,lime
52,95,1463,184,142345,145411,99109,132536,6.43E-06,0.000335557,9.39E-06,0.013738897,lime
247,466,133,204,403980,366208,350780,405038,2.97E-06,0.000735679,2.48E-06,0.000330709,lime
47,39,1466,153,79863,113938,76837,113833,1.39E-06,6.68E-05,1.38E-06,0.002019489,lime
48,55,1467,149,127478,104821,74874,99974,1.67E-06,8.17E-05,2.75E-06,0.004040196,lime
53,31,540,70,144542,276664,147420,181419,5.19E-06,0.000278506,5.18E-06,0.002798449,lime
48,8,42,4,135739,189965,99456,149536,1.01E-05,0.000482562,1.34E-05,0.000562989,lime
1399,85,42,47,200825,298075,281522,329365,3.53E-06,0.004939686,2.57E-06,0.000109564,lime
1395,213,45,74,92230,86412,121935,104153,1.13E-06,0.00158147,9.06E-07,4.15E-05,lime
128,204,338,563,188139,254284,188134,248277,6.38E-06,0.000817468,6.38E-06,0.002161134,lime
51,19,521,116,358969,370219,308767,246277,1.68E-06,8.72E-05,1.92E-06,0.00100306,lime
61,54,448,203,180642,233051,170987,223060,3.64E-06,0.000222084,3.64E-06,0.001632628,lime
51,13,549,22,38896,56163,27691,33884,2.57E-05,0.001325923,3.61E-05,0.019857741,lime
1396,137,45,82,473693,335974,602325,345874,1.73E-06,0.002417582,1.37E-06,6.26E-05,lime
548,32,51,15,167825,223340,375114,439456,4.86E-06,0.002664787,2.14E-06,0.000110655,lime
51,16,548,31,165866,229836,115355,145389,4.80E-06,0.000248241,6.93E-06,0.003806056,lime
51,16,549,30,101654,194504,83038,144017,8.38E-06,0.00043303,1.04E-05,0.005709194,lime
47,49,1485,80,212362,217349,146134,199921,1.93E-06,9.16E-05,2.77E-06,0.004119143,lime
51,16,549,30,100858,194115,83191,144667,8.46E-06,0.000437283,1.04E-05,0.005705328,lime
51,17,548,31,163933,229761,130842,107258,5.44E-06,0.000281221,6.80E-06,0.003733884,lime
52,23,535,85,162611,191244,158890,181681,4.80E-06,0.000250601,4.73E-06,0.0025351,lime
45,37,1487,68,227152,211456,138947,198411,4.30E-06,0.000194557,7.06E-06,0.010504798,lime
548,36,51,18,18651,27845,18547,52204,3.94E-05,0.021622855,3.94E-05,0.002038164,lime
57,55,511,133,130486,197328,124934,189631,3.66E-06,0.000211472,3.61E-06,0.00184718,lime
51,17,546,48,181285,198682,160222,124869,3.97E-06,0.000205463,4.54E-06,0.002481806,lime
548,34,51,15,47577,56493,89975,124687,1.64E-05,0.008986167,8.44E-06,0.000435504,lime
222,351,412,619,114992,128924,100617,123763,9.94E-06,0.002206271,1.12E-05,0.004607579,lime
1406,220,48,43,116855,119132,118488,119779,8.30E-06,0.011667799,8.17E-06,0.000398431,lime
51,10,545,51,39257,63637,24080,25141,2.39E-05,0.001228597,3.90E-05,0.021261011,lime
227,311,603,705,264242,60668,276050,400163,1.00E-06,0.000227775,1.57E-06,0.000949109,lime
55,46,528,103,214215,274323,182120,211871,3.34E-06,0.000186179,3.94E-06,0.002079236,lime
1250,466,58,104,56692,96243,70987,102055,1.80E-05,0.022575211,1.45E-05,0.000850043,lime
89,137,103,140,414175,380369,515812,734641,7.06E-07,6.30E-05,8.69E-07,8.96E-05,lime
45,38,1478,109,129758,108394,77488,101778,4.52E-06,0.000206669,7.52E-06,0.011128395,lime
320,497,431,569,308938,318233,344824,370727,1.65E-06,0.000527639,2.12E-06,0.000914371,lime
52,25,547,42,49300,99059,49811,87613,2.03E-05,0.001061853,2.00E-05,0.010950011,lime
45,40,1457,55,222281,207565,136369,193209,4.39E-06,0.000198727,7.20E-06,0.010485597,lime
51,17,548,31,171667,238185,113391,144251,4.72E-06,0.000244496,7.18E-06,0.00394146,lime
51,20,547,41,218543,313403,170705,208256,3.78E-06,0.000196628,4.89E-06,0.002675263,lime
547,41,52,24,186865,232297,414641,443345,3.89E-06,0.002127356,1.77E-06,9.29E-05,lime
45,43,1456,58,215455,204883,131474,189647,4.52E-06,0.000205618,7.46E-06,0.010860398,lime
52,23,522,114,351650,358900,307874,247666,1.74E-06,9.09E-05,1.96E-06,0.001024322,lime
51,17,549,30,187667,260017,136604,115367,4.69E-06,0.000242445,6.47E-06,0.003554015,lime
53,34,521,117,277424,217266,274214,218633,2.67E-06,0.000143865,2.67E-06,0.001392689,lime
52,26,545,49,38115,74054,37995,71079,2.63E-05,0.001390236,2.62E-05,0.014317071,lime
46,54,1477,123,194152,249577,185444,244529,2.22E-06,0.000103124,2.30E-06,0.003395548,lime
45,28,1489,108,168467,124937,99605,129510,5.94E-06,0.000268108,1.00E-05,0.014966707,lime
547,39,51,18,177795,223874,229593,312349,4.51E-06,0.002470207,3.46E-06,0.000179742,lime
345,245,64,77,169494,197879,122393,154741,9.48E-07,0.000327215,8.19E-07,5.27E-05,lime
45,54,1426,182,38183,105016,19758,76182,2.63E-05,0.001205029,5.05E-05,0.072084995,lime
56,37,1488,60,198117,205835,131937,191593,5.01E-06,0.000285693,7.54E-06,0.011231195,lime
103,147,81,113,513298,511288,533374,551421,5.76E-07,5.98E-05,5.45E-07,4.42E-05,lime
1401,202,41,35,101976,166003,179045,206930,9.16E-06,0.01284038,5.24E-06,0.000218933,lime
46,42,1483,89,152038,151239,103100,140222,3.11E-06,0.000143754,4.53E-06,0.006728814,lime
1396,214,45,78,270671,374249,364255,398299,2.51E-06,0.003502158,1.92E-06,8.78E-05,lime
1360,221,43,38,120220,183861,159506,198986,7.14E-06,0.009707748,5.40E-06,0.00023474,lime
51,15,548,32,60147,121396,56943,107556,1.45E-05,0.000746903,1.53E-05,0.008378531,lime
51,11,540,69,43815,59114,25157,26155,2.28E-05,0.001175121,3.97E-05,0.021470908,lime
1395,159,46,71,124252,179168,186936,227000,2.46E-06,0.003438682,1.73E-06,8.09E-05,lime
1401,200,42,42,244313,352697,333184,379632,2.84E-06,0.003976507,2.13E-06,9.10E-05,lime
51,13,549,21,42055,59795,27672,32832,2.38E-05,0.001226574,3.61E-05,0.019873232,lime
46,41,1484,87,152710,153630,103651,141532,3.27E-06,0.000150721,4.77E-06,0.007074852,lime
290,479,407,560,309428,232009,211512,216411,2.24E-06,0.000650055,2.80E-06,0.001140398,lime
540,71,56,52,246347,183629,241003,265551,2.92E-06,0.001576194,2.86E-06,0.000162332,lime
57,41,1487,69,184516,202263,119754,183545,5.40E-06,0.000309384,8.33E-06,0.012386078,lime
46,61,1453,87,195028,196447,115677,178278,5.05E-06,0.000236356,8.54E-06,0.012406496,lime
50,74,1477,124,161180,177971,97646,161981,6.03E-06,0.000302113,9.93E-06,0.014681232,lime
45,25,1485,107,115804,103402,66880,94784,1.98E-06,8.93E-05,3.39E-06,0.005031627,lime
56,69,1444,95,947215,450147,347222,312256,6.16E-07,3.47E-05,1.91E-06,0.002751996,lime
549,23,51,17,54454,90518,79571,227818,1.70E-05,0.009335921,1.16E-05,0.000597769,lime
550,20,52,17,67680,68075,203738,250296,1.41E-05,0.007784064,4.73E-06,0.000246251,lime
47,61,1452,91,299045,247459,206318,233555,2.28E-06,0.000108423,3.47E-06,0.005037832,lime
548,32,51,14,161968,120440,474862,439837,4.96E-06,0.00272372,1.70E-06,8.80E-05,lime
1124,585,71,102,324799,241900,324799,253411,1.96E-06,0.002202436,1.96E-06,0.000139553,lime
548,31,51,15,169363,225286,384430,438831,4.82E-06,0.002645427,2.09E-06,0.000107948,lime
46,53,1454,74,198880,198804,118892,180969,4.91E-06,0.000225951,8.26E-06,0.012013259,lime
42,20,1490,98,249106,316322,151660,195574,1.80E-06,7.66E-05,3.17E-06,0.004724716,lime
1401,200,42,40,242909,351507,329243,378240,2.88E-06,0.004036719,2.17E-06,9.25E-05,lime
72,98,75,104,333558,237894,251140,220784,3.34E-07,2.44E-05,1.67E-07,1.26E-05,lime
1400,220,41,34,42697,92535,74168,116121,1.99E-05,0.02791129,1.15E-05,0.000479018,lime
57,48,1484,88,227087,221603,163298,212565,4.27E-06,0.000247308,6.00E-06,0.008901368,lime
1404,128,41,28,89508,113523,149606,143517,1.05E-05,0.014714908,6.29E-06,0.000261186,lime
1401,202,41,27,73234,115733,119829,139667,1.19E-05,0.01665157,7.31E-06,0.000305739,lime
1393,168,46,75,126462,185568,189025,235280,2.57E-06,0.003575607,1.79E-06,8.28E-05,lime
1396,238,42,33,22080,7504,35318,12476,3.29E-06,0.00459912,1.97E-06,8.35E-05,lime
52,23,549,26,193301,261302,132127,124970,4.02E-06,0.000209941,6.00E-06,0.003299178,lime
51,16,548,32,75119,111121,72275,69817,1.30E-05,0.000669933,1.35E-05,0.007422407,lime
48,50,1481,136,214230,200579,98632,159962,4.32E-06,0.000209658,9.40E-06,0.013927372,lime
55,111,1329,451,153449,268978,94412,237726,3.45E-06,0.000191708,5.31E-06,0.007058668,lime
547,37,52,22,46457,79892,49528,101408,2.11E-05,0.011554774,1.98E-05,0.001037575,lime
46,51,1478,116,198198,249290,190647,246373,2.31E-06,0.000106465,2.40E-06,0.003546363,lime
51,16,547,38,227227,297088,186736,205795,2.09E-06,0.000107995,2.57E-06,0.001407476,lime
549,24,51,17,55055,94633,73238,226327,1.67E-05,0.009203951,1.25E-05,0.000646694,lime
308,498,168,249,375939,324327,389092,334829,3.43E-06,0.0010554,3.43E-06,0.000578243,lime
52,21,544,57,151844,165112,145403,162085,5.66E-06,0.000294855,5.54E-06,0.00301421,lime
45,43,1456,58,216176,205069,131762,189781,4.51E-06,0.000204823,7.45E-06,0.010852125,lime
520,120,52,24,133660,164959,163785,253708,4.29E-06,0.002233078,3.16E-06,0.000165864,lime
54,35,503,145,171904,302664,117596,168466,3.73E-06,0.000202109,5.50E-06,0.002771626,lime
52,25,541,67,138105,178700,138243,173429,6.19E-06,0.000323962,6.16E-06,0.003334661,lime
1401,201,41,29,115546,199446,197820,246135,7.35E-06,0.010306793,4.33E-06,0.000179798,lime
47,67,1489,110,263969,302715,156009,272225,3.01E-06,0.000142378,4.98E-06,0.007421269,lime
45,46,1395,76,322666,235997,211075,252549,2.84E-06,0.000129786,4.34E-06,0.00605209,lime
303,299,60,19,189936,185706,146611,203759,1.18E-06,0.000358966,1.48E-06,8.99E-05,lime
51,18,543,61,239657,344913,191610,284235,2.92E-06,0.000151074,3.59E-06,0.001951338,lime
51,15,549,23,158765,268937,100152,163345,5.31E-06,0.000273979,8.57E-06,0.004712746,lime
51,11,548,31,83950,124273,90297,142148,9.85E-06,0.000505496,9.96E-06,0.005466406,lime
51,12,540,70,43421,58803,25011,25941,2.30E-05,0.001186091,4.00E-05,0.021587787,lime
45,42,1394,82,311149,226130,203491,243474,3.02E-06,0.000137203,4.62E-06,0.006440215,lime
1370,394,45,41,205034,257129,228547,262035,3.67E-06,0.005024361,3.30E-06,0.000149742,lime
45,54,1473,179,203594,198332,140436,193809,3.09E-06,0.000141233,4.48E-06,0.006596403,lime
52,29,481,173,85244,169807,86308,184712,2.39E-06,0.000125831,2.35E-06,0.001132028,lime
54,37,540,72,312075,383990,194797,223996,2.17E-06,0.000117454,3.48E-06,0.001878124,lime
49,78,1445,88,536272,278159,327392,326271,9.10E-07,4.48E-05,1.65E-06,0.002381214,lime
45,43,1395,78,318823,230746,208726,248362,2.96E-06,0.00013494,4.52E-06,0.006310571,lime
1401,200,41,26,117258,212958,203819,266126,6.17E-06,0.008644261,3.62E-06,0.000149597,lime
50,69,1476,121,261292,255017,176711,237166,1.22E-06,6.12E-05,1.76E-06,0.002593181,lime
56,69,1446,75,947215,450147,347222,312256,6.24E-07,3.52E-05,1.94E-06,0.002799878,lime
89,101,441,507,278005,243378,261903,259542,1.88E-06,0.000167904,2.09E-06,0.000925252,lime
1346,299,47,60,158877,243032,178392,254971,3.40E-06,0.004572775,3.06E-06,0.000146306,lime
45,44,1395,78,320071,232529,209447,250188,2.92E-06,0.000133148,4.45E-06,0.006208874,lime
394,562,415,595,281336,240625,175704,231729,4.27E-06,0.001681935,6.40E-06,0.002656548,lime
53,24,356,213,187048,252377,218105,205185,1.63E-06,8.72E-05,1.75E-06,0.000624421,lime
54,39,540,72,298312,374455,193711,224194,2.30E-06,0.000125259,3.56E-06,0.001923936,lime
