mean_fpktl,std_fpktl,mean_bpktl,std_bpktl,mean_fiat,std_fiat,mean_biat,std_biat,fpkt_rate,fbyte_rate,bpkt_rate,bbyte_rate,class
323,272,485,97,248324,244584,627110,280976,1.39E-06,0.000450197,6.97E-07,0.000337872,HTTP
325,272,501,47,193886,182408,450039,266740,1.35E-06,0.000437916,6.76E-07,0.000339501,HTTP
329,271,502,44,208944,206068,480801,299385,1.44E-06,0.000474556,7.21E-07,0.000362223,HTTP
293,284,396,221,230616,266860,707183,61660,1.97E-06,0.000577559,8.75E-07,0.000346754,HTTP
328,271,502,42,216417,221664,500976,325772,1.47E-06,0.00048219,7.34E-07,0.000368936,HTTP
319,272,474,117,248324,244584,627110,280976,9.93E-07,0.000317618,5.02E-07,0.000238528,HTTP
322,277,457,147,270957,293969,756230,214999,1.37E-06,0.000442417,6.17E-07,0.000282248,HTTP
328,271,503,41,215257,220379,503419,322155,1.45E-06,0.000475871,7.25E-07,0.000364611,HTTP
314,274,477,114,266030,288633,757789,218840,1.28E-06,0.000402729,6.21E-07,0.000296286,HTTP
330,271,503,40,214056,216720,501097,317449,1.43E-06,0.00047373,7.11E-07,0.00035801,HTTP
322,273,462,138,279728,290566,757593,215429,1.26E-06,0.00040759,6.32E-07,0.000291831,HTTP
332,271,496,68,214612,213611,497875,315608,1.43E-06,0.000476347,7.17E-07,0.000355955,HTTP
137,242,1263,494,21990,50908,14698,45115,8.32E-07,0.000114555,8.14E-07,0.001028312,HTTP
316,273,442,161,279728,290566,757593,215429,4.82E-07,0.000152362,2.47E-07,0.000109263,HTTP
353,284,433,180,96044,60043,121235,3488,1.17E-05,0.004140024,7.81E-06,0.00338256,HTTP
353,276,466,133,84430,50845,121833,14027,1.65E-06,0.000584145,1.01E-06,0.000471986,HTTP
364,272,477,114,97809,69987,155416,136060,1.22E-06,0.000444455,7.04E-07,0.000335957,HTTP
347,272,483,101,121447,118949,203135,185776,1.04E-06,0.000360688,5.97E-07,0.00028889,HTTP
336,272,487,92,144714,155383,248522,225478,9.48E-07,0.000319219,5.45E-07,0.000265791,HTTP
340,272,489,86,145289,148080,246294,216550,9.09E-07,0.00030944,5.03E-07,0.000246357,HTTP
343,271,491,82,146930,142737,259658,210685,8.68E-07,0.000297884,4.66E-07,0.000229253,HTTP
104,213,1191,593,9217,13466,5443,9648,5.61E-08,5.85E-06,4.95E-08,5.90E-05,HTTP
332,271,492,79,214612,213611,497875,315608,8.20E-07,0.00027245,4.13E-07,0.000203721,HTTP
341,271,493,78,146955,138667,264515,207154,7.57E-07,0.000258132,4.04E-07,0.000199061,HTTP
339,271,494,74,147795,135489,271136,205181,7.38E-07,0.000250546,3.91E-07,0.000193533,HTTP
92,163,1213,573,29225,119621,32399,126475,6.79E-08,6.31E-06,6.14E-08,7.45E-05,HTTP
257,379,446,670,88915,70025,87256,58840,2.49E-08,6.40E-06,2.18E-08,9.71E-06,HTTP
337,271,495,71,148213,133264,276851,202884,7.23E-07,0.000244472,3.82E-07,0.000189105,HTTP
337,271,495,70,146810,131281,276851,202884,6.93E-07,0.000233668,3.65E-07,0.000180896,HTTP
188,195,1201,497,23428,31132,14747,29357,3.50E-07,6.62E-05,4.05E-07,0.000487164,HTTP
340,271,496,69,145891,130402,276851,202884,6.60E-07,0.00022443,3.43E-07,0.000169973,HTTP
332,271,496,66,149868,135743,286042,204234,6.74E-07,0.000224336,3.57E-07,0.000177573,HTTP
189,202,1194,489,21829,32907,16087,29655,3.32E-07,6.29E-05,3.40E-07,0.000405588,HTTP
167,303,992,627,52186,68908,35229,58286,2.40E-06,0.000401579,2.08E-06,0.00206093,HTTP
333,272,497,64,148211,132897,286042,204234,6.37E-07,0.000212481,3.37E-07,0.000167478,HTTP
348,486,815,659,128453,179138,100598,158871,1.46E-07,5.08E-05,1.40E-07,0.000114555,HTTP
197,201,1207,488,23702,30752,15062,29123,3.53E-07,6.98E-05,4.01E-07,0.000483969,HTTP
294,479,503,775,66272,87445,82798,75159,2.01E-05,0.005925076,1.51E-05,0.007599992,HTTP
426,435,290,143,137041,36847,26207,57726,1.03E-07,4.38E-05,6.75E-08,1.96E-05,HTTP
189,201,1193,485,22254,32878,16509,29711,3.40E-07,6.43E-05,3.50E-07,0.000417877,HTTP
332,478,826,659,123146,174826,95072,154378,1.54E-07,5.11E-05,1.48E-07,0.00012271,HTTP
197,201,1207,486,24194,30538,15358,28915,3.69E-07,7.27E-05,4.22E-07,0.000509034,HTTP
333,272,497,63,147746,131973,286042,204234,6.07E-07,0.000202251,3.20E-07,0.000159406,HTTP
184,199,1206,478,20412,31317,15339,28522,3.62E-07,6.68E-05,3.72E-07,0.000448626,HTTP
125,234,1199,546,26172,52022,15480,37564,1.28E-06,0.000160821,1.26E-06,0.001505613,HTTP
332,272,498,62,145728,129547,286042,204234,5.79E-07,0.00019278,3.05E-07,0.000151794,HTTP
326,472,826,657,127019,181125,100212,160171,1.63E-07,5.32E-05,1.58E-07,0.000130385,HTTP
196,201,1204,489,23655,29979,14964,28460,3.66E-07,7.20E-05,4.13E-07,0.000497245,HTTP
427,432,286,144,135737,35198,22934,53403,1.06E-07,4.51E-05,7.04E-08,2.02E-05,HTTP
185,199,1193,489,22924,35917,17429,32897,3.73E-07,6.93E-05,3.85E-07,0.000459943,HTTP
119,223,1217,535,22397,48882,13661,35275,1.50E-06,0.000179323,1.50E-06,0.001831186,HTTP
332,272,498,59,144135,126231,286042,204234,5.91E-07,0.000196122,3.09E-07,0.000154349,HTTP
328,472,829,656,134222,191302,107198,169630,1.68E-07,5.52E-05,1.63E-07,0.000135199,HTTP
195,200,1218,476,24614,30263,16188,31024,3.93E-07,7.67E-05,4.39E-07,0.000534896,HTTP
429,432,289,143,136574,34573,22934,53403,1.09E-07,4.69E-05,7.20E-08,2.09E-05,HTTP
187,200,1192,486,22850,35583,17440,32736,3.77E-07,7.06E-05,3.86E-07,0.000460948,HTTP
126,232,1194,547,23772,50799,14857,36699,1.31E-06,0.000165942,1.31E-06,0.001569774,HTTP
334,273,492,81,149282,137233,305538,224433,6.06E-07,0.000202547,3.19E-07,0.000156949,HTTP
323,468,840,654,142115,198756,115923,179505,1.76E-07,5.69E-05,1.71E-07,0.000143832,HTTP
197,201,1219,471,24501,30019,16351,30855,4.01E-07,7.91E-05,4.44E-07,0.000541036,HTTP
432,433,292,141,137297,33956,22934,53403,1.12E-07,4.82E-05,7.27E-08,2.13E-05,HTTP
255,279,396,221,153606,155373,345475,318966,3.94E-06,0.001007105,1.97E-06,0.000779805,HTTP
284,277,443,167,166321,154162,409050,250988,1.15E-06,0.000327472,5.76E-07,0.000255431,HTTP
280,273,462,140,229742,253324,537951,289016,8.64E-07,0.000242585,4.55E-07,0.000210352,HTTP
288,273,470,127,232532,242778,552611,260986,7.35E-07,0.000211631,3.83E-07,0.000180171,HTTP
331,273,484,98,149282,137233,305538,224433,4.93E-07,0.000163592,2.62E-07,0.000126814,HTTP
293,273,475,118,234961,235438,563823,240086,6.51E-07,0.000190913,3.38E-07,0.000160501,HTTP
184,198,1209,476,22613,35001,16556,31751,3.45E-07,6.34E-05,3.63E-07,0.000439458,HTTP
195,200,1228,464,24525,29861,15968,30405,3.56E-07,6.97E-05,4.00E-07,0.000491225,HTTP
296,273,479,110,237455,230213,573439,223935,6.00E-07,0.000178312,3.10E-07,0.000148542,HTTP
299,272,482,104,238082,228368,580506,210542,5.67E-07,0.000169957,2.91E-07,0.0001406,HTTP
302,272,484,99,239516,225014,586293,199342,5.42E-07,0.000163913,2.78E-07,0.00013486,HTTP
298,271,487,92,232488,217271,541546,213587,5.36E-07,0.000160189,2.80E-07,0.000136758,HTTP
299,271,488,90,229186,214818,541546,213587,5.02E-07,0.000150571,2.62E-07,0.00012807,HTTP
186,199,1209,474,22541,34696,16448,31514,3.19E-07,5.95E-05,3.36E-07,0.000406638,HTTP
132,243,1190,543,24518,51376,14220,35882,4.34E-07,5.78E-05,4.28E-07,0.000509492,HTTP
326,470,836,651,141663,196697,115342,177210,1.45E-07,4.74E-05,1.42E-07,0.000118377,HTTP
197,201,1226,467,24259,29662,15754,30127,3.34E-07,6.60E-05,3.76E-07,0.000460874,HTTP
301,273,489,88,225222,212931,541546,213587,4.80E-07,0.000144805,2.50E-07,0.000122265,HTTP
435,435,286,144,136726,33327,20648,49862,9.18E-08,4.00E-05,6.12E-08,1.76E-05,HTTP
302,273,489,86,221470,211071,541546,213587,4.54E-07,0.000137251,2.36E-07,0.000115546,HTTP
187,200,1210,472,22714,34640,16357,31433,3.07E-07,5.75E-05,3.24E-07,0.000391818,HTTP
127,235,1206,534,22026,48908,13629,35859,4.52E-07,5.78E-05,4.52E-07,0.000545524,HTTP
328,471,838,650,141867,195157,115077,175161,1.44E-07,4.72E-05,1.40E-07,0.000117394,HTTP
198,202,1228,465,24368,29597,15679,30058,3.22E-07,6.38E-05,3.61E-07,0.000444042,HTTP
304,273,491,83,215872,206694,541546,213587,4.25E-07,0.000129492,2.21E-07,0.000108361,HTTP
436,435,282,147,137388,32793,18812,46966,9.10E-08,3.97E-05,6.19E-08,1.74E-05,HTTP
186,199,1219,467,22870,34426,16126,31072,3.13E-07,5.83E-05,3.32E-07,0.000405237,HTTP
125,231,1232,518,20544,47074,13159,34862,5.17E-07,6.47E-05,5.17E-07,0.000637635,HTTP
327,470,838,650,139358,192667,112524,172200,1.50E-07,4.90E-05,1.46E-07,0.000122613,HTTP
198,202,1228,464,24603,29647,15595,29994,3.23E-07,6.43E-05,3.63E-07,0.000445474,HTTP
306,273,492,79,207219,198258,519981,218777,4.37E-07,0.000133798,2.26E-07,0.00011117,HTTP
437,434,284,145,137627,32154,18812,46966,9.40E-08,4.12E-05,6.33E-08,1.80E-05,HTTP
188,200,1220,466,24340,36913,17156,35875,3.24E-07,6.09E-05,3.48E-07,0.000425106,HTTP
121,226,1221,531,19158,45753,12317,33954,5.69E-07,6.94E-05,5.84E-07,0.000713829,HTTP
329,471,840,648,139158,191009,111902,170185,1.52E-07,5.01E-05,1.49E-07,0.000124923,HTTP
202,202,1233,457,26652,37567,17570,39420,3.34E-07,6.76E-05,3.75E-07,0.000462057,HTTP
307,273,493,77,205975,192970,514560,211171,4.53E-07,0.000139199,2.33E-07,0.000115172,HTTP
438,434,280,147,137835,31548,17165,44585,9.57E-08,4.20E-05,6.56E-08,1.84E-05,HTTP
190,201,1219,464,24487,36780,17265,35798,3.27E-07,6.21E-05,3.51E-07,0.000428005,HTTP
125,232,1218,529,19849,46627,12027,33529,5.73E-07,7.22E-05,5.83E-07,0.000710432,HTTP
302,460,905,643,117713,177336,93392,155466,1.81E-07,5.48E-05,1.79E-07,0.000162549,HTTP
203,203,1231,460,26819,37469,17605,39218,3.37E-07,6.86E-05,3.78E-07,0.000466292,HTTP
309,274,494,74,201802,189819,514560,211171,4.48E-07,0.000138565,2.31E-07,0.000113985,HTTP
441,435,282,146,138386,31095,17165,44585,9.80E-08,4.32E-05,6.65E-08,1.88E-05,HTTP
310,273,495,72,198717,186438,514560,211171,4.45E-07,0.000137844,2.28E-07,0.000113101,HTTP
310,273,495,70,194797,183728,514560,211171,4.42E-07,0.000137237,2.27E-07,0.000112344,HTTP
311,273,496,69,191952,180743,514560,211171,4.39E-07,0.000136675,2.25E-07,0.000111654,HTTP
302,274,472,122,175960,219485,519078,549302,5.08E-07,0.000153652,2.54E-07,0.000120124,HTTP
311,273,496,67,188891,178102,514560,211171,4.37E-07,0.000136189,2.24E-07,0.00011105,HTTP
314,274,477,114,175307,204951,519078,549302,5.06E-07,0.000159008,2.45E-07,0.000116837,HTTP
312,273,497,66,185427,175851,514560,211171,4.35E-07,0.000135758,2.22E-07,0.000110511,HTTP
315,273,480,107,169384,194720,519078,549302,4.90E-07,0.000154471,2.38E-07,0.000114429,HTTP
312,273,497,64,183128,173236,514560,211171,4.33E-07,0.000135351,2.21E-07,0.00011001,HTTP
316,273,483,101,162987,186388,519078,549302,4.78E-07,0.000151113,2.33E-07,0.000112657,HTTP
310,272,498,62,187922,179498,523201,206223,4.34E-07,0.000134892,2.24E-07,0.00011152,HTTP
310,272,486,94,174173,189298,520647,388425,4.77E-07,0.000148302,2.38E-07,0.000116107,HTTP
311,272,498,61,185648,177087,523201,206223,4.34E-07,0.000134917,2.23E-07,0.000111315,HTTP
213,392,390,672,50335,78190,82798,75159,1.98E-08,4.24E-06,1.32E-08,5.17E-06,HTTP
311,272,488,90,168960,182875,520647,388425,4.71E-07,0.000146985,2.36E-07,0.000115116,HTTP
311,272,498,60,182793,175099,523201,206223,4.32E-07,0.000134606,2.22E-07,0.000110852,HTTP
312,272,489,86,165771,176627,520647,388425,4.64E-07,0.000145176,2.32E-07,0.000113732,HTTP
311,272,499,59,180863,172829,523201,206223,4.31E-07,0.000134305,2.21E-07,0.000110412,HTTP
313,272,491,83,161686,171392,520647,388425,4.58E-07,0.000143484,2.29E-07,0.000112435,HTTP
309,272,499,58,182703,172042,513853,202709,4.29E-07,0.00013288,2.22E-07,0.000110891,HTTP
182,198,1234,454,23597,35689,16511,34787,2.94E-07,5.37E-05,3.14E-07,0.000387872,HTTP
318,272,491,82,164896,168246,520647,388425,4.53E-07,0.000144163,2.23E-07,0.000109414,HTTP
200,202,1236,458,26698,37000,16879,38116,2.90E-07,5.83E-05,3.33E-07,0.000411297,HTTP
310,272,499,57,180840,169965,513853,202709,4.24E-07,0.000131657,2.19E-07,0.000109642,HTTP
125,232,1209,538,19849,46627,12027,33529,3.53E-07,4.45E-05,3.62E-07,0.00043809,HTTP
174,194,1253,442,22012,34571,15401,33643,3.18E-07,5.56E-05,3.35E-07,0.000419899,HTTP
318,272,492,79,161640,163823,520647,388425,4.42E-07,0.000140803,2.17E-07,0.000107108,HTTP
200,202,1239,455,26774,36938,16504,37734,2.92E-07,5.86E-05,3.39E-07,0.00041978,HTTP
310,272,499,56,179596,169116,513853,202709,4.19E-07,0.000130211,2.17E-07,0.000108331,HTTP
318,272,493,78,159680,161893,520647,388425,4.32E-07,0.000137626,2.13E-07,0.0001048,HTTP
310,272,499,56,178393,168272,513853,202709,4.14E-07,0.00012855,2.14E-07,0.000106847,HTTP
318,272,493,77,158494,159792,520647,388425,4.17E-07,0.000132934,2.05E-07,0.000101325,HTTP
310,272,499,55,177587,167276,513853,202709,4.06E-07,0.000126348,2.10E-07,0.00010492,HTTP
319,272,493,75,156759,157980,520647,388425,4.04E-07,0.000128828,1.99E-07,9.83E-05,HTTP
311,273,500,54,175934,165375,513853,202709,4.00E-07,0.000124758,2.06E-07,0.000103202,HTTP
310,357,1077,554,60874,65424,54839,78740,1.68E-05,0.005222691,1.80E-05,0.019392364,HTTP
436,436,280,147,138737,30593,15972,42482,7.99E-08,3.49E-05,5.55E-08,1.56E-05,HTTP
433,374,1041,539,86640,81305,72244,97351,1.20E-05,0.005197416,1.33E-05,0.013873389,HTTP
319,271,494,74,155655,156040,520647,388425,3.92E-07,0.000125162,1.93E-07,9.56E-05,HTTP
312,272,500,54,175275,164401,513853,202709,3.93E-07,0.000122797,2.03E-07,0.000101498,HTTP
319,271,494,73,154013,154376,520647,388425,3.82E-07,0.000121905,1.88E-07,9.32E-05,HTTP
312,272,500,54,174486,163494,513853,202709,3.87E-07,0.000120998,2.00E-07,9.99E-05,HTTP
319,271,495,72,153019,152567,520647,388425,3.73E-07,0.000118963,1.84E-07,9.10E-05,HTTP
312,272,500,53,173818,162566,513853,202709,3.82E-07,0.0001193,1.97E-07,9.85E-05,HTTP
319,271,495,71,151562,150991,520647,388425,3.64E-07,0.000116304,1.80E-07,8.90E-05,HTTP
312,272,500,53,173114,161671,513853,202709,3.77E-07,0.000117706,1.94E-07,9.71E-05,HTTP
319,271,495,70,150692,149291,520647,388425,3.57E-07,0.000113901,1.76E-07,8.72E-05,HTTP
312,272,500,52,172413,160795,513853,202709,3.72E-07,0.0001162,1.91E-07,9.58E-05,HTTP
319,271,495,70,149328,147822,520647,388425,3.49E-07,0.000111632,1.73E-07,8.56E-05,HTTP
312,272,500,52,171428,160064,513853,202709,3.67E-07,0.00011478,1.89E-07,9.45E-05,HTTP
447,371,1009,559,92019,84483,72244,97351,4.59E-07,0.000205454,4.91E-07,0.000495955,HTTP
175,194,1253,440,21961,34436,15331,33576,2.84E-07,4.97E-05,2.97E-07,0.000372667,HTTP
320,272,496,69,148016,146398,520647,388425,3.50E-07,0.00011219,1.73E-07,8.58E-05,HTTP
81,148,1338,450,2023,1971,2009,1935,0.000514068,0.041856971,0.000494296,0.661387587,HTTP
202,203,1241,452,26601,36684,16414,37505,2.61E-07,5.29E-05,3.02E-07,0.000375334,HTTP
269,428,533,826,48047,81211,71308,95429,2.78E-05,0.007464809,2.08E-05,0.011093151,HTTP
312,272,500,52,170465,159341,513853,202709,3.66E-07,0.000114419,1.88E-07,9.42E-05,HTTP
312,360,1086,549,60624,64918,51529,77279,7.23E-07,0.000226018,7.86E-07,0.000854081,HTTP
438,437,277,149,138274,30168,14870,40684,7.62E-08,3.34E-05,5.37E-08,1.49E-05,HTTP
434,372,995,556,93172,83128,73979,96128,4.74E-07,0.000205873,5.06E-07,0.000503614,HTTP
323,272,496,68,150837,145037,520647,388425,3.47E-07,0.000112359,1.70E-07,8.42E-05,HTTP
313,272,500,51,169912,158472,513853,202709,3.61E-07,0.000113105,1.86E-07,9.30E-05,HTTP
320,272,496,66,158233,153063,527678,317459,3.44E-07,0.000110449,1.70E-07,8.46E-05,HTTP
313,272,501,51,168991,157768,513853,202709,3.57E-07,0.000111865,1.84E-07,9.19E-05,HTTP
320,272,497,66,157267,151647,527678,317459,3.40E-07,0.000108903,1.68E-07,8.35E-05,HTTP
313,272,501,51,168311,156976,513853,202709,3.53E-07,0.000110679,1.81E-07,9.09E-05,HTTP
175,194,1255,439,22000,34344,15270,33507,2.73E-07,4.79E-05,2.85E-07,0.00035724,HTTP
320,272,497,65,156526,150216,527678,317459,3.34E-07,0.000107246,1.65E-07,8.23E-05,HTTP
86,156,1354,409,3187,6653,2535,5268,1.01E-06,8.71E-05,9.61E-07,0.001301508,HTTP
334,434,608,759,78560,90116,94688,78698,1.41E-07,4.71E-05,1.17E-07,7.14E-05,HTTP
313,273,501,50,167733,156166,513853,202709,3.52E-07,0.00011033,1.81E-07,9.05E-05,HTTP
440,438,274,150,138861,29841,14065,39060,7.47E-08,3.29E-05,5.33E-08,1.46E-05,HTTP
393,373,993,569,85262,84416,65548,93113,3.39E-07,0.000133248,3.48E-07,0.000345859,HTTP
174,194,1258,439,22112,33982,15222,33245,2.79E-07,4.88E-05,2.93E-07,0.000368699,HTTP
320,272,497,63,155130,147476,527678,317459,3.34E-07,0.000107137,1.65E-07,8.23E-05,HTTP
304,461,905,643,118330,176586,93541,154296,1.25E-07,3.82E-05,1.24E-07,0.000112518,HTTP
202,203,1238,455,26772,36411,16287,37190,2.51E-07,5.09E-05,2.91E-07,0.000360035,HTTP
314,273,501,50,167187,155361,513853,202709,3.48E-07,0.000109324,1.79E-07,8.96E-05,HTTP
288,352,1156,526,56124,63818,40817,71477,4.64E-07,0.000133866,5.50E-07,0.000635949,HTTP
440,437,276,149,139685,29724,14065,39060,7.62E-08,3.36E-05,5.39E-08,1.49E-05,HTTP
175,194,1254,443,23883,42408,16574,39190,2.76E-07,4.85E-05,2.91E-07,0.000364935,HTTP
320,272,497,63,154502,146151,527678,317459,3.29E-07,0.000105643,1.63E-07,8.12E-05,HTTP
306,462,905,642,120175,177467,95006,154578,1.27E-07,3.88E-05,1.25E-07,0.000113538,HTTP
198,202,1245,450,26870,37641,16843,39425,2.64E-07,5.23E-05,3.00E-07,0.000373824,HTTP
314,273,501,49,165745,153937,513853,202709,3.45E-07,0.000108354,1.77E-07,8.87E-05,HTTP
441,436,273,150,139260,29357,13394,37612,7.71E-08,3.40E-05,5.52E-08,1.51E-05,HTTP
307,355,1066,573,62653,80306,46765,82236,3.86E-07,0.000118615,4.08E-07,0.000435539,HTTP
175,194,1257,440,23998,41786,16087,38250,2.85E-07,5.00E-05,3.05E-07,0.000383358,HTTP
323,272,498,62,156860,145111,527678,317459,3.31E-07,0.000107072,1.62E-07,8.07E-05,HTTP
308,462,904,641,120557,176628,95022,153439,1.30E-07,4.00E-05,1.29E-07,0.000116232,HTTP
195,200,1252,443,26615,37377,17109,39707,2.79E-07,5.44E-05,3.13E-07,0.000392128,HTTP
314,273,501,49,165137,153200,513853,202709,3.45E-07,0.000108584,1.77E-07,8.88E-05,HTTP
245,330,1163,541,45797,61536,33807,65994,5.20E-07,0.000127401,6.09E-07,0.000707945,HTTP
448,436,275,150,145668,44884,13394,37612,8.03E-08,3.60E-05,5.62E-08,1.55E-05,HTTP
174,193,1253,443,24170,41841,16133,37967,2.90E-07,5.05E-05,3.10E-07,0.000388894,HTTP
