mean_fpktl,std_fpktl,mean_bpktl,std_bpktl,mean_fiat,std_fiat,mean_biat,std_biat,fpkt_rate,fbyte_rate,bpkt_rate,bbyte_rate,class
48,8,72,25,84391,114417,72189,118925,4.88E-07,2.36E-05,5.86E-07,4.28E-05,FTP
47,8,74,11,54404,166903,40022,117430,7.27E-07,3.45E-05,7.01E-07,5.20E-05,FTP
47,8,74,11,57355,172447,40022,117430,6.99E-07,3.32E-05,6.72E-07,4.98E-05,FTP
47,8,74,11,59141,174199,40022,117430,6.70E-07,3.18E-05,6.41E-07,4.76E-05,FTP
47,8,74,11,59141,174199,40022,117430,6.40E-07,3.03E-05,6.13E-07,4.55E-05,FTP
48,8,72,25,87987,121463,72342,118760,3.89E-07,1.88E-05,4.72E-07,3.43E-05,FTP
47,8,74,11,58889,173864,39843,117195,6.37E-07,3.02E-05,6.10E-07,4.52E-05,FTP
48,7,70,25,204053,277979,153197,196361,2.88E-07,1.39E-05,3.92E-07,2.75E-05,FTP
47,7,69,25,204053,277979,152151,196091,2.17E-07,1.04E-05,2.97E-07,2.08E-05,FTP
46,4,62,16,12807,12613,9846,10933,2.91E-06,0.000133973,3.63E-06,0.000228214,FTP
45,4,63,16,29479,56573,9846,10933,4.65E-07,2.13E-05,5.31E-07,3.36E-05,FTP
45,4,63,15,46254,79287,9846,10933,2.85E-07,1.30E-05,3.03E-07,1.93E-05,FTP
45,4,64,15,58013,86948,9846,10933,2.19E-07,9.95E-06,2.19E-07,1.41E-05,FTP
45,4,63,15,64460,86951,9846,10933,1.85E-07,8.35E-06,1.76E-07,1.12E-05,FTP
44,4,62,15,80161,103528,9846,10933,1.64E-07,7.35E-06,1.49E-07,9.37E-06,FTP
44,4,63,15,84666,101628,9846,10933,1.50E-07,6.72E-06,1.31E-07,8.30E-06,FTP
44,4,63,14,92089,103051,9846,10933,1.40E-07,6.25E-06,1.18E-07,7.54E-06,FTP
44,4,64,14,95593,101073,9846,10933,1.32E-07,5.90E-06,1.08E-07,6.98E-06,FTP
44,4,64,14,96159,98257,9846,10933,1.26E-07,5.63E-06,1.01E-07,6.54E-06,FTP
44,4,65,14,99307,96666,9846,10933,1.21E-07,5.40E-06,9.47E-08,6.16E-06,FTP
44,4,64,14,99862,94253,9846,10933,1.17E-07,5.21E-06,8.96E-08,5.78E-06,FTP
44,4,63,14,102902,93080,9846,10933,1.14E-07,5.05E-06,8.54E-08,5.46E-06,FTP
44,4,63,14,108548,94887,9846,10933,1.11E-07,4.92E-06,8.18E-08,5.18E-06,FTP
44,4,63,14,110817,93464,9846,10933,1.09E-07,4.81E-06,7.88E-08,5.01E-06,FTP
44,4,64,14,111024,91502,9846,10933,1.07E-07,4.72E-06,7.61E-08,4.88E-06,FTP
44,4,63,14,122325,106575,36720,101103,1.05E-07,4.62E-06,7.61E-08,4.80E-06,FTP
44,4,63,14,122204,104507,36720,101103,1.03E-07,4.55E-06,7.40E-08,4.69E-06,FTP
44,4,62,14,123941,102965,36720,101103,1.02E-07,4.48E-06,7.20E-08,4.53E-06,FTP
44,4,63,14,123872,101110,36720,101103,1.00E-07,4.43E-06,7.03E-08,4.45E-06,FTP
44,4,63,13,125467,99735,36720,101103,9.92E-08,4.37E-06,6.87E-08,4.36E-06,FTP
44,4,63,13,127901,98990,36720,101103,9.81E-08,4.32E-06,6.72E-08,4.28E-06,FTP
44,4,64,13,129485,97791,36720,101103,9.72E-08,4.28E-06,6.60E-08,4.22E-06,FTP
44,4,64,13,129380,96253,36720,101103,9.63E-08,4.25E-06,6.48E-08,4.17E-06,FTP
44,4,63,13,130828,95159,36720,101103,9.55E-08,4.20E-06,6.37E-08,4.07E-06,FTP
43,3,63,13,130826,93749,36720,101103,9.48E-08,4.17E-06,6.27E-08,3.98E-06,FTP
43,3,63,13,127551,94466,32165,94941,9.54E-08,4.18E-06,6.56E-08,4.16E-06,FTP
45,5,59,16,32070,36059,16609,18690,3.51E-05,0.001609754,3.90E-05,0.002311341,FTP
46,5,60,15,26306,58080,7101,15560,4.18E-05,0.001953919,4.56E-05,0.002763618,FTP
46,5,60,15,17268,34823,5767,12371,6.37E-05,0.00297657,6.95E-05,0.004210051,FTP
48,8,74,10,24095,43036,22179,40040,1.80E-05,0.000869091,1.81E-05,0.001357845,FTP
47,5,64,19,99116,166983,72313,113181,1.88E-06,8.89E-05,2.29E-06,0.000146946,FTP
47,8,63,18,64069,122423,54503,130710,1.68E-06,8.04E-05,1.79E-06,0.000113961,FTP
48,7,67,24,96764,99600,66230,74786,2.84E-06,0.000137113,3.96E-06,0.000268895,FTP
47,8,70,26,64069,122423,80158,160427,1.27E-06,6.03E-05,1.43E-06,0.000101264,FTP
48,7,68,25,96570,89159,64977,66650,4.25E-06,0.000205112,6.08E-06,0.000417891,FTP
48,8,74,10,25482,45910,23086,41989,5.42E-06,0.000262044,5.45E-06,0.00040784,FTP
48,8,69,26,85775,61281,62585,70897,2.47E-06,0.000120818,3.56E-06,0.000246532,FTP
48,8,69,26,86868,61107,63978,69789,2.80E-06,0.000136481,3.97E-06,0.000276335,FTP
48,7,68,25,95743,89133,64142,66604,2.59E-06,0.000124563,3.71E-06,0.000255161,FTP
48,8,74,10,25361,45829,22974,41916,3.83E-06,0.000184693,3.85E-06,0.00028737,FTP
71,25,86,34,273933,264181,233696,213104,2.53E-06,0.00018085,2.53E-06,0.000219899,FTP
79,34,88,35,268904,247689,235800,199706,3.09E-07,2.45E-05,3.09E-07,2.73E-05,FTP
84,37,89,36,266182,240658,237589,196295,3.27E-07,2.75E-05,3.27E-07,2.92E-05,FTP
87,39,89,36,264292,250281,239421,193535,3.45E-07,3.01E-05,3.45E-07,3.09E-05,FTP
89,40,90,37,258571,247190,235895,188486,2.91E-07,2.61E-05,2.91E-07,2.63E-05,FTP
87,41,88,34,258346,253353,250895,216438,3.35E-07,2.94E-05,3.22E-07,2.86E-05,FTP
86,40,88,34,253536,252637,245195,217222,1.19E-07,1.03E-05,1.14E-07,1.01E-05,FTP
57,5,76,23,173284,206171,179499,218724,6.16E-06,0.000353947,5.77E-06,0.000438586,FTP
62,17,84,19,140808,159520,200152,185301,2.90E-06,0.000180134,2.16E-06,0.000182467,FTP
63,20,87,17,135462,145533,199115,158565,3.70E-06,0.000234931,2.63E-06,0.000231043,FTP
65,22,88,17,130386,140026,190175,153780,4.68E-06,0.000304834,3.30E-06,0.000290262,FTP
65,23,90,19,129552,135035,191618,149913,5.13E-06,0.000334342,3.53E-06,0.000319479,FTP
65,22,94,25,126915,132381,190459,150568,5.69E-06,0.000370877,3.85E-06,0.000363569,FTP
65,23,97,28,130786,141081,199571,159606,5.72E-06,0.000373317,3.79E-06,0.000368831,FTP
65,23,98,30,130806,139982,201686,158398,5.37E-06,0.000351437,3.54E-06,0.000350561,FTP
65,24,100,32,135155,147018,208920,163762,5.37E-06,0.000351739,3.51E-06,0.000353406,FTP
65,24,102,33,134427,146123,210891,163671,5.49E-06,0.000360693,3.55E-06,0.000366061,FTP
65,24,104,35,132106,143052,207719,161951,5.68E-06,0.000373991,3.66E-06,0.000381943,FTP
65,25,105,36,132163,142138,208482,160684,5.84E-06,0.000385144,3.75E-06,0.000395234,FTP
66,26,106,38,133436,145447,210698,163673,5.91E-06,0.000393184,3.79E-06,0.000404832,FTP
67,28,108,40,134144,146445,211905,163717,6.00E-06,0.000402742,3.83E-06,0.000415039,FTP
67,29,109,42,135470,147586,213673,164946,6.04E-06,0.000408484,3.87E-06,0.000422539,FTP
68,30,110,43,135423,146958,213681,164016,6.13E-06,0.000418661,3.91E-06,0.000431288,FTP
68,31,111,44,135256,147118,213695,164528,6.21E-06,0.000425984,3.97E-06,0.000440891,FTP
68,31,112,45,135664,146800,214626,163295,6.26E-06,0.000431061,3.99E-06,0.000446746,FTP
69,32,112,46,136323,146957,215958,162702,6.29E-06,0.000434733,4.00E-06,0.000451326,FTP
69,32,113,47,136310,146707,215857,162490,6.34E-06,0.000440276,4.03E-06,0.000457065,FTP
69,33,113,47,137110,148050,217519,163244,6.35E-06,0.000442147,4.03E-06,0.000459468,FTP
69,33,114,48,136518,146653,216575,162615,6.42E-06,0.000449274,4.08E-06,0.000466561,FTP
70,33,114,48,136865,146834,217339,162196,6.44E-06,0.00045139,4.09E-06,0.000469336,FTP
70,34,115,48,136893,146506,217283,161615,6.48E-06,0.000454924,4.11E-06,0.000473053,FTP
70,34,115,49,136231,145144,215777,160229,6.55E-06,0.00046034,4.16E-06,0.000479423,FTP
70,35,115,49,136099,144719,215345,160044,6.58E-06,0.000464373,4.18E-06,0.000483709,FTP
70,35,115,50,135674,143808,214361,158988,6.63E-06,0.000468239,4.22E-06,0.000488291,FTP
70,35,115,50,135381,143597,213333,159174,6.67E-06,0.000471811,4.26E-06,0.000492636,FTP
70,35,116,50,135345,143385,213270,158686,6.70E-06,0.000474408,4.27E-06,0.000495736,FTP
70,35,116,51,135246,143578,213153,158788,6.73E-06,0.000476955,4.29E-06,0.00049864,FTP
70,35,116,51,135306,143697,213042,158793,6.75E-06,0.00047833,4.30E-06,0.000500637,FTP
70,35,116,51,135007,143076,212533,158121,6.78E-06,0.00048142,4.33E-06,0.000503808,FTP
71,36,116,51,135518,143301,213478,157963,6.78E-06,0.000481537,4.32E-06,0.000504172,FTP
71,36,116,51,135598,143281,213415,158098,6.74E-06,0.000479048,4.30E-06,0.000501746,FTP
71,36,116,51,135646,143460,213401,158752,6.75E-06,0.000480689,4.31E-06,0.000503757,FTP
71,36,116,52,135085,142801,211896,158560,6.80E-06,0.000484221,4.35E-06,0.000507681,FTP
71,36,116,52,135096,143196,212070,159041,6.81E-06,0.000485517,4.36E-06,0.000508829,FTP
71,36,117,52,135068,143459,212270,159014,6.83E-06,0.000487033,4.36E-06,0.000510559,FTP
71,36,117,52,134961,143361,211963,159382,6.85E-06,0.000489165,4.38E-06,0.000512605,FTP
71,36,117,52,134964,143614,211915,159652,6.87E-06,0.000490563,4.39E-06,0.000514045,FTP
71,36,117,52,134685,143208,211741,159177,6.89E-06,0.000492992,4.40E-06,0.0005167,FTP
71,36,117,52,134376,142948,211396,158894,6.92E-06,0.000495421,4.41E-06,0.000519158,FTP
71,36,117,52,131828,142037,207460,158622,7.07E-06,0.000505763,4.50E-06,0.000530757,FTP
71,36,117,52,131993,142954,207695,159784,7.07E-06,0.000506095,4.51E-06,0.000531136,FTP
71,36,117,52,132381,143645,208349,160644,7.04E-06,0.000504508,4.49E-06,0.000529671,FTP
71,36,118,52,131390,143579,206972,160886,7.11E-06,0.000509479,4.53E-06,0.000534788,FTP
71,37,118,52,130137,142968,204990,160664,7.19E-06,0.000515765,4.58E-06,0.000541668,FTP
71,37,118,53,129976,142745,205024,160566,7.21E-06,0.000517348,4.58E-06,0.000543236,FTP
71,37,118,53,129566,142144,204266,160351,7.24E-06,0.000520188,4.60E-06,0.000546257,FTP
71,37,118,53,129302,141912,204110,159973,7.26E-06,0.000522277,4.61E-06,0.000548387,FTP
71,24,76,34,237145,251552,176187,171245,2.45E-06,0.00017526,3.20E-06,0.000245476,FTP
58,8,81,21,207993,213966,233175,228938,1.95E-06,0.000113805,1.49E-06,0.000121934,FTP
61,16,89,16,150381,153509,224709,176695,4.76E-06,0.000294798,3.10E-06,0.000276935,FTP
63,19,89,16,142570,139737,207198,169101,5.71E-06,0.000362303,3.87E-06,0.000344645,FTP
64,21,89,15,142214,141241,210731,159076,6.06E-06,0.000390526,4.05E-06,0.000364229,FTP
64,23,89,16,140203,139204,206357,163325,6.33E-06,0.000410361,4.26E-06,0.000381307,FTP
65,24,91,20,135572,138094,204334,159848,6.40E-06,0.000418484,4.22E-06,0.000386365,FTP
66,25,92,22,135969,137441,205017,160884,6.44E-06,0.000425659,4.24E-06,0.000391252,FTP
66,24,92,22,135389,137343,204233,161069,1.09E-06,7.22E-05,7.21E-07,6.63E-05,FTP
59,5,74,22,141527,214765,134168,215311,8.24E-06,0.000487538,8.24E-06,0.000613545,FTP
60,10,84,26,134198,169797,152951,186830,7.98E-06,0.000482229,6.92E-06,0.000585488,FTP
60,13,88,25,125938,147750,142774,163830,1.70E-06,0.00010339,1.33E-06,0.000118107,FTP
63,18,95,30,122882,146310,153662,169795,1.17E-06,7.44E-05,8.47E-07,8.10E-05,FTP
65,23,95,26,131025,161452,171445,193935,1.13E-06,7.36E-05,7.87E-07,7.48E-05,FTP
64,22,94,27,128819,160111,165332,193039,1.41E-07,9.11E-06,1.00E-07,9.43E-06,FTP
64,22,92,28,125853,159384,165332,193039,6.43E-08,4.12E-06,4.50E-08,4.17E-06,FTP
67,23,85,31,196387,182265,178759,182265,5.55E-06,0.000374029,5.09E-06,0.000433744,FTP
69,29,86,26,181743,193246,205360,226927,1.46E-06,0.000101542,1.18E-06,0.000102307,FTP
57,5,80,21,192535,223392,197819,207658,3.27E-06,0.000189256,3.03E-06,0.000244797,FTP
60,14,89,23,162534,183137,189456,174178,1.34E-06,8.09E-05,1.02E-06,9.14E-05,FTP
61,17,92,26,161741,173805,185430,166171,1.42E-06,8.71E-05,1.05E-06,9.68E-05,FTP
63,22,91,24,166970,175793,208951,189768,1.09E-06,6.95E-05,7.88E-07,7.24E-05,FTP
63,22,91,25,163620,174626,200936,190373,1.33E-07,8.36E-06,9.72E-08,8.90E-06,FTP
58,5,80,23,159169,144789,161875,164740,6.81E-06,0.000397376,6.28E-06,0.000503133,FTP
59,11,85,23,194892,194774,211485,208259,1.87E-06,0.00011092,1.53E-06,0.00013067,FTP
61,17,92,27,196502,208031,240905,237231,2.21E-06,0.00013514,1.62E-06,0.00014942,FTP
63,22,91,24,187804,200692,241951,236288,1.68E-06,0.000106667,1.21E-06,0.000110645,FTP
62,20,90,24,189411,216312,255809,261752,2.20E-07,1.37E-05,1.55E-07,1.41E-05,FTP
63,21,91,24,187329,209551,250996,252279,2.37E-07,1.51E-05,1.65E-07,1.51E-05,FTP
63,20,91,23,198406,221779,272685,268993,2.52E-07,1.59E-05,1.74E-07,1.60E-05,FTP
62,20,90,24,196842,220526,266759,269007,2.39E-07,1.50E-05,1.67E-07,1.51E-05,FTP
57,5,82,22,125802,91714,129456,88433,8.61E-06,0.000494823,7.95E-06,0.000655789,FTP
56,5,83,24,119209,90970,118777,92076,4.97E-08,2.82E-06,4.64E-08,3.85E-06,FTP
57,5,77,23,182472,210047,189863,230008,5.87E-06,0.00033508,5.48E-06,0.000426287,FTP
60,15,84,22,155394,166401,195007,195489,2.49E-06,0.00015091,1.81E-06,0.000153629,FTP
66,25,91,27,148361,158293,200829,181532,2.17E-06,0.000143973,1.51E-06,0.000138501,FTP
69,28,93,28,145023,154324,198486,179577,1.72E-06,0.000118636,1.20E-06,0.000111796,FTP
71,30,94,28,142126,149268,196292,171903,1.52E-06,0.000108466,1.07E-06,0.00010069,FTP
72,31,95,29,139911,144268,194674,170170,1.27E-06,9.25E-05,8.92E-07,8.49E-05,FTP
72,32,94,27,146983,156673,208758,189595,1.19E-06,8.67E-05,8.31E-07,7.85E-05,FTP
72,31,92,28,146168,155644,204150,189961,1.15E-06,8.31E-05,8.11E-07,7.54E-05,FTP
71,24,76,34,191635,130451,130674,83019,5.65E-06,0.000404848,7.39E-06,0.000567483,FTP
71,24,80,35,182588,89361,142433,47617,5.93E-06,0.000424908,6.85E-06,0.000548137,FTP
70,23,78,34,182588,89361,142433,47617,2.74E-08,1.93E-06,3.13E-08,2.45E-06,FTP
57,5,82,21,184750,189991,182706,199879,5.86E-06,0.000336941,5.41E-06,0.000443842,FTP
58,11,87,22,153908,161054,185279,181099,1.12E-06,6.55E-05,8.63E-07,7.51E-05,FTP
60,16,87,20,145796,154888,194370,175080,1.04E-06,6.33E-05,7.37E-07,6.46E-05,FTP
61,14,79,20,145629,135619,150739,153014,7.44E-06,0.000456065,6.87E-06,0.000548194,FTP
67,26,95,27,134139,138724,186226,166802,1.06E-06,7.20E-05,7.30E-07,7.01E-05,FTP
70,29,96,28,132792,134091,186162,167747,1.00E-06,7.08E-05,6.96E-07,6.74E-05,FTP
73,31,95,29,131290,129055,178778,167206,9.95E-07,7.30E-05,7.13E-07,6.81E-05,FTP
74,32,96,29,130316,125792,179158,167073,9.14E-07,6.83E-05,6.55E-07,6.29E-05,FTP
76,34,95,30,129287,123893,174144,166265,8.99E-07,6.90E-05,6.59E-07,6.27E-05,FTP
77,34,95,30,129197,123385,175621,169103,7.49E-07,5.83E-05,5.48E-07,5.25E-05,FTP
78,35,94,30,138413,146426,186819,196809,7.44E-07,5.83E-05,5.52E-07,5.22E-05,FTP
58,12,79,21,157966,141171,158775,159701,2.47E-07,1.45E-05,2.10E-07,1.66E-05,FTP
71,24,80,35,213850,241082,169864,173479,5.07E-06,0.000362792,5.85E-06,0.000468006,FTP
71,24,76,34,136972,131853,96209,81145,7.91E-06,0.000566414,1.03E-05,0.000793954,FTP
71,24,82,35,76830,41255,62495,28394,1.41E-05,0.001009799,1.52E-05,0.00124625,FTP
59,7,74,27,33322,58530,35196,57244,3.51E-05,0.002075111,3.51E-05,0.002600899,FTP
57,5,82,22,70651,137768,70461,136857,1.54E-05,0.000894281,1.54E-05,0.001267434,FTP
59,7,83,25,74677,117067,58319,115261,4.21E-07,2.48E-05,3.99E-07,3.35E-05,FTP
70,24,94,30,55076,96024,46921,106662,6.56E-07,4.61E-05,5.89E-07,5.53E-05,FTP
73,27,91,31,58718,104545,49847,113043,7.02E-07,5.18E-05,6.56E-07,6.03E-05,FTP
76,30,92,31,50547,95631,42271,102518,7.29E-07,5.61E-05,6.79E-07,6.31E-05,FTP
79,31,94,30,46097,88783,38959,95492,8.02E-07,6.34E-05,7.33E-07,6.91E-05,FTP
80,32,94,30,44816,85865,38128,92362,6.95E-07,5.56E-05,6.31E-07,5.98E-05,FTP
81,32,94,30,47572,86754,41196,97053,6.52E-07,5.30E-05,5.97E-07,5.62E-05,FTP
81,33,94,31,45216,84414,38490,93928,6.73E-07,5.50E-05,6.20E-07,5.83E-05,FTP
81,33,94,31,46594,85211,41748,98200,6.86E-07,5.61E-05,6.15E-07,5.82E-05,FTP
81,33,94,30,48376,85242,41004,95776,6.37E-07,5.17E-05,5.64E-07,5.31E-05,FTP
80,33,93,30,47857,84905,40481,95264,3.23E-07,2.60E-05,2.86E-07,2.67E-05,FTP
57,5,82,21,92789,185325,92632,197700,1.18E-05,0.000680918,1.18E-05,0.000964062,FTP
60,12,85,26,87257,152523,102074,222596,2.16E-06,0.000130549,1.81E-06,0.000154708,FTP
61,14,88,29,84399,144904,99403,212058,1.13E-07,6.92E-06,9.33E-08,8.30E-06,FTP
62,16,93,31,91236,156467,110930,216277,1.22E-07,7.60E-06,9.97E-08,9.28E-06,FTP
64,16,89,28,82067,143475,86230,188056,1.32E-07,8.48E-06,1.22E-07,1.10E-05,FTP
65,19,95,32,90266,174843,98819,221172,1.78E-07,1.17E-05,1.60E-07,1.53E-05,FTP
65,19,94,32,89171,173671,97092,219576,1.30E-07,8.51E-06,1.17E-07,1.11E-05,FTP
57,5,77,22,88908,104482,92347,123280,1.21E-05,0.000688507,1.12E-05,0.00086927,FTP
58,9,82,22,73900,94703,78479,110543,1.82E-06,0.000106564,1.64E-06,0.000135563,FTP
67,21,89,25,59342,92342,67846,114878,2.19E-06,0.000148583,1.87E-06,0.000167838,FTP
62,11,86,42,74311,53464,56047,26561,1.68E-05,0.001042911,1.35E-05,0.001157294,FTP
72,25,76,34,232127,272102,169398,200022,3.19E-06,0.000230832,4.17E-06,0.000320709,FTP
72,28,89,25,62504,98641,70283,115892,1.27E-06,9.18E-05,1.09E-06,9.81E-05,FTP
74,30,90,28,75312,135333,81979,135345,1.23E-06,9.15E-05,1.10E-06,9.96E-05,FTP
76,33,92,29,75030,133398,82254,135442,1.10E-06,8.41E-05,9.70E-07,8.93E-05,FTP
80,35,94,31,77774,144211,85415,150885,1.15E-06,9.22E-05,1.02E-06,9.60E-05,FTP
80,35,94,31,79286,144796,86682,151150,1.13E-06,9.08E-05,1.01E-06,9.54E-05,FTP
80,35,94,30,76985,142313,84149,148809,1.12E-06,8.99E-05,9.92E-07,9.42E-05,FTP
80,35,95,30,75370,139926,82375,146504,1.07E-06,8.60E-05,9.43E-07,8.97E-05,FTP
80,35,95,30,70955,134622,78629,142253,1.09E-06,8.77E-05,9.44E-07,9.02E-05,FTP
81,35,95,30,72888,134899,80181,145998,9.36E-07,7.59E-05,8.19E-07,7.78E-05,FTP
81,34,94,30,72690,133288,78744,142998,8.52E-07,6.94E-05,7.55E-07,7.15E-05,FTP
81,34,94,30,71275,131425,77183,141134,8.55E-07,6.97E-05,7.55E-07,7.16E-05,FTP
81,34,95,30,70373,129529,76199,139187,8.30E-07,6.79E-05,7.32E-07,6.96E-05,FTP
81,34,95,30,69155,127807,74842,137462,7.24E-07,5.94E-05,6.38E-07,6.07E-05,FTP
82,34,95,30,67809,123034,73518,134845,7.13E-07,5.87E-05,6.26E-07,5.95E-05,FTP
82,34,94,30,67383,122239,72183,135575,7.13E-07,5.89E-05,6.31E-07,5.97E-05,FTP
82,34,94,29,69065,131095,74419,146185,7.14E-07,5.88E-05,6.28E-07,5.94E-05,FTP
70,24,75,33,232127,272102,169398,200022,4.93E-08,3.50E-06,6.34E-08,4.79E-06,FTP
82,34,94,29,68751,130853,74003,145877,6.76E-07,5.55E-05,5.95E-07,5.60E-05,FTP
57,5,81,21,103997,212330,115407,230670,1.04E-05,0.000590989,8.88E-06,0.000722649,FTP
61,12,86,18,65480,153302,65696,163355,2.84E-06,0.000174483,2.54E-06,0.000218865,FTP
57,5,82,22,71656,170527,71497,171544,1.52E-05,0.000881736,1.52E-05,0.001255998,FTP
61,12,84,20,56553,133894,54276,129669,2.64E-06,0.000163271,2.64E-06,0.000222981,FTP
59,6,73,26,253403,385847,277301,366005,4.50E-06,0.000265394,4.50E-06,0.000331068,FTP
57,6,68,22,203222,352490,185323,317301,2.62E-06,0.000149163,2.99E-06,0.000204118,FTP
61,11,90,21,28343,58335,31428,54068,1.11E-05,0.00067845,9.95E-06,0.000902665,FTP
64,16,103,28,27405,48176,30399,56372,2.48E-05,0.001600511,2.24E-05,0.002324941,FTP
72,25,80,35,86564,61777,66990,27525,1.25E-05,0.000904915,1.44E-05,0.00115521,FTP
48,6,80,18,20459,33386,20167,33472,4.92E-05,0.002406033,4.99E-05,0.004001969,FTP
49,7,78,20,24087,35367,22898,34150,4.19E-05,0.002061786,4.40E-05,0.003475439,FTP
49,7,81,17,20611,28158,20413,29247,4.86E-05,0.002399211,4.91E-05,0.003976861,FTP
49,7,80,17,23258,31394,23091,34410,4.31E-05,0.00212979,4.34E-05,0.003505121,FTP
49,7,81,17,19911,26935,19704,28624,5.03E-05,0.002486932,5.08E-05,0.004125652,FTP
49,7,81,16,21376,28160,21316,30338,4.68E-05,0.002324642,4.70E-05,0.00381859,FTP
50,8,81,15,20882,27441,20789,29032,4.79E-05,0.002427121,4.81E-05,0.003912877,FTP
50,8,81,15,21965,28370,21994,30584,4.56E-05,0.002317984,4.55E-05,0.003704867,FTP
51,9,81,15,21570,28009,21549,29927,4.64E-05,0.002376493,4.64E-05,0.003779824,FTP
51,9,81,14,22463,28741,22546,31277,4.45E-05,0.002292168,4.44E-05,0.003615316,FTP
51,9,81,14,21972,28656,21924,30606,4.45E-05,0.002295708,4.44E-05,0.00361537,FTP
51,9,81,13,22704,29028,22785,31867,4.30E-05,0.00222468,4.27E-05,0.003477927,FTP
51,9,81,13,21946,30209,21919,33294,4.46E-05,0.002307935,4.45E-05,0.003625681,FTP
51,9,81,13,22959,30783,23072,34620,4.26E-05,0.00221022,4.23E-05,0.00344307,FTP
51,9,81,13,22001,30335,22501,39031,2.84E-05,0.001470049,2.84E-05,0.002313592,FTP
51,9,81,13,23013,30897,23694,40616,2.71E-05,0.001406983,2.70E-05,0.002196007,FTP
51,9,81,13,22001,30335,22501,39031,2.68E-05,0.001384716,2.68E-05,0.002181443,FTP
51,9,81,13,23013,30897,23694,40616,2.55E-05,0.001324016,2.54E-05,0.002068661,FTP
51,9,81,13,22001,30335,22501,39031,2.49E-05,0.001285242,2.49E-05,0.002025733,FTP
51,9,81,13,23013,30897,23694,40616,2.37E-05,0.001227505,2.36E-05,0.001918866,FTP
