mean_fpktl,std_fpktl,mean_bpktl,std_bpktl,mean_fiat,std_fiat,mean_biat,std_biat,fpkt_rate,fbyte_rate,bpkt_rate,bbyte_rate,class
280,413,206,321,57380,165182,74982,183362,2.25E-06,0.000632363,1.78E-06,0.000366538,x11
260,397,383,524,45055,127932,45071,155100,1.12E-05,0.002921068,1.09E-05,0.004160517,x11
312,432,169,234,47385,112256,53443,121810,8.92E-06,0.002788563,7.87E-06,0.001330929,x11
277,409,203,319,56616,164095,74742,183053,2.15E-06,0.00059697,1.69E-06,0.000343706,x11
259,393,157,217,64294,125441,79222,140581,7.08E-06,0.00183723,5.75E-06,0.00090434,x11
199,299,125,127,36882,94977,41678,103216,1.43E-05,0.002853638,1.26E-05,0.001585219,x11
277,409,204,319,56616,164095,74742,183053,1.95E-06,0.000541548,1.53E-06,0.000313742,x11
260,396,381,523,45516,128527,45619,156502,9.26E-06,0.00240869,8.94E-06,0.003414885,x11
218,218,140,179,67933,128391,42348,102508,7.88E-06,0.001718267,1.21E-05,0.001691839,x11
239,352,228,370,16915,57691,17234,59546,3.67E-05,0.008788689,3.58E-05,0.008196237,x11
275,406,203,318,58237,167382,77229,187117,1.86E-06,0.000512118,1.45E-06,0.00029536,x11
260,395,381,523,45490,128281,45562,156406,8.80E-06,0.002289882,8.47E-06,0.003226232,x11
200,212,137,166,78616,131192,46394,101491,5.42E-06,0.001087283,8.56E-06,0.001173752,x11
349,512,771,677,10060,39815,9199,39152,6.81E-05,0.023820759,7.41E-05,0.057201127,x11
271,402,201,316,57222,165870,76774,186483,1.82E-06,0.000493498,1.40E-06,0.000282052,x11
259,394,379,522,45302,127985,45462,156211,8.54E-06,0.002216133,8.20E-06,0.003113609,x11
545,634,822,682,7623,31938,7382,32100,9.59E-05,0.052279038,9.87E-05,0.081141097,x11
270,400,199,315,56967,165438,76873,186140,1.79E-06,0.000485924,1.39E-06,0.000277194,x11
258,391,378,522,45864,129784,46499,157704,8.15E-06,0.002108708,7.77E-06,0.002939288,x11
637,665,848,683,6589,29377,6492,29737,0.000116187,0.0740516,0.000117574,0.099756554,x11
265,393,195,311,58296,171056,79618,192515,1.75E-06,0.000465089,1.34E-06,0.000261267,x11
258,389,375,521,45874,129833,46894,158031,7.94E-06,0.002048353,7.53E-06,0.002830438,x11
163,186,124,150,96685,135233,61998,115832,6.43E-07,0.000105202,9.05E-07,0.000112417,x11
609,658,887,677,6873,30767,6535,30353,0.000113147,0.068942319,0.000118689,0.105290845,x11
262,388,192,309,58702,171335,80998,192580,1.73E-06,0.000455668,1.32E-06,0.000253565,x11
133,156,112,130,113617,148313,82116,136476,7.90E-07,0.000105623,1.00E-06,0.000113002,x11
615,662,916,672,6689,30339,6225,29614,0.000118302,0.072833438,0.00012682,0.11628813,x11
262,388,192,308,58702,171335,80998,192580,1.68E-06,0.000439605,1.28E-06,0.000246112,x11
115,136,104,115,108760,155336,86550,147736,1.07E-06,0.000123145,1.27E-06,0.000132999,x11
257,388,374,520,46082,129885,46836,157936,7.26E-06,0.00186806,6.86E-06,0.002573476,x11
613,661,914,673,6828,31693,6351,30867,0.00010812,0.066380025,0.000115867,0.105916842,x11
261,386,192,307,58415,170927,80998,192580,1.64E-06,0.00042827,1.24E-06,0.00023903,x11
254,386,371,518,46970,130393,47977,158567,6.77E-06,0.001724988,6.38E-06,0.002372993,x11
254,387,364,512,49523,135376,51147,164620,6.74E-06,0.00171771,6.31E-06,0.002297911,x11
613,661,914,673,6828,31693,6351,30867,8.17E-05,0.050140204,8.75E-05,0.080006725,x11
245,373,349,499,46906,130369,47884,157795,7.26E-06,0.001779305,6.89E-06,0.002408995,x11
658,672,913,674,6284,29056,5971,28570,9.16E-05,0.060328179,9.62E-05,0.087828512,x11
258,383,190,306,57652,169697,80706,191926,1.45E-06,0.000375106,1.09E-06,0.000208087,x11
243,369,333,487,47222,129781,48213,156672,7.54E-06,0.001831938,7.10E-06,0.002365675,x11
691,678,914,674,5958,27097,5731,26747,0.000101152,0.069940624,0.000104889,0.095869887,x11
254,377,188,303,57679,169228,81739,192630,1.44E-06,0.000365582,1.07E-06,0.00020189,x11
240,363,331,487,47032,129418,49143,157834,7.61E-06,0.001827157,7.09E-06,0.002352106,x11
695,676,907,674,6037,27103,5834,26740,0.000102339,0.071181408,0.000105653,0.095915072,x11
249,371,185,300,59018,171773,84642,196099,1.47E-06,0.000368358,1.09E-06,0.000201299,x11
236,358,325,482,48019,129167,50719,158869,7.67E-06,0.001812431,7.06E-06,0.002300874,x11
693,676,904,675,6210,28337,6005,28052,9.65E-05,0.06686667,9.95E-05,0.090029059,x11
233,351,178,284,60761,166877,87976,191002,1.63E-06,0.000381553,1.18E-06,0.000211514,x11
234,353,325,483,48492,130275,51689,159580,7.70E-06,0.001803366,7.04E-06,0.002291323,x11
689,675,899,676,6645,31761,6436,31599,9.23E-05,0.063590352,9.51E-05,0.085531909,x11
230,345,175,281,65153,176001,95135,202014,1.64E-06,0.000377605,1.18E-06,0.000206567,x11
231,346,322,482,47887,130078,51856,161203,7.87E-06,0.00181985,7.08E-06,0.002285436,x11
687,675,898,676,6726,32421,6519,32292,8.76E-05,0.060243213,9.02E-05,0.080984382,x11
227,338,171,277,63266,172581,94120,199623,1.66E-06,0.00037767,1.18E-06,0.000202548,x11
229,343,322,482,48965,134249,53692,165462,7.93E-06,0.001824845,7.06E-06,0.002274934,x11
692,676,894,677,6685,31959,6490,31844,8.66E-05,0.060009073,8.90E-05,0.079668774,x11
224,333,168,275,62869,171314,94385,199005,1.68E-06,0.000376546,1.18E-06,0.000199322,x11
697,676,888,678,6637,31222,6504,31283,9.01E-05,0.062858706,9.18E-05,0.081592069,x11
224,333,169,275,62869,171314,94385,199005,1.64E-06,0.000367852,1.16E-06,0.000195731,x11
718,679,892,679,6257,29424,6196,29644,9.84E-05,0.070672181,9.92E-05,0.088586695,x11
223,331,168,274,62524,170733,94231,198480,1.63E-06,0.000364844,1.15E-06,0.000193501,x11
230,344,321,482,49004,134229,53670,165429,7.63E-06,0.001755843,6.78E-06,0.002183236,x11
739,681,896,678,5928,27896,5887,28120,0.000106593,0.078822917,0.000107165,0.096059249,x11
223,331,168,274,62439,170588,94231,198480,1.56E-06,0.000349097,1.10E-06,0.000184926,x11
230,343,321,482,48991,134205,53670,165429,7.26E-06,0.001671289,6.45E-06,0.002076454,x11
757,683,899,678,5647,26564,5617,26770,0.000114542,0.086790348,0.000114946,0.103401997,x11
220,325,164,270,63810,173328,97355,202430,1.59E-06,0.00034918,1.11E-06,0.000182012,x11
231,344,320,481,50643,138077,55601,169292,7.14E-06,0.001652193,6.32E-06,0.00202349,x11
769,683,903,677,5515,25650,5475,25793,0.000119759,0.092107339,0.000120457,0.108786762,x11
219,324,163,269,63492,172767,97038,201942,1.56E-06,0.000343502,1.09E-06,0.000178497,x11
231,345,319,481,50943,138604,55874,169771,6.99E-06,0.001619603,6.18E-06,0.001974217,x11
770,683,903,676,5498,25362,5472,25588,0.000122402,0.094283242,0.000122813,0.111021028,x11
217,319,161,267,63379,172714,98124,202549,1.58E-06,0.000344045,1.10E-06,0.000176884,x11
231,343,317,479,51576,140002,56550,171082,6.98E-06,0.001616128,6.13E-06,0.001945512,x11
775,682,903,676,5377,24555,5380,24835,0.000127358,0.098724608,0.000127135,0.114854005,x11
216,317,161,266,62856,171921,97786,202076,1.56E-06,0.000336526,1.07E-06,0.000173116,x11
231,343,316,479,51681,140015,56503,171015,6.77E-06,0.001569539,5.94E-06,0.001882675,x11
771,681,911,674,5310,23898,5289,24110,0.000131035,0.101097194,0.000131386,0.119706913,x11
214,314,159,264,63730,173117,100036,204276,1.56E-06,0.000333366,1.07E-06,0.000169611,x11
231,341,314,478,51589,140057,56518,170769,6.67E-06,0.001543921,5.82E-06,0.001832839,x11
775,680,907,673,5297,23418,5281,23617,0.000133285,0.103310992,0.000133527,0.121200771,x11
213,313,158,263,64811,174328,101616,205157,1.56E-06,0.000332973,1.07E-06,0.000168919,x11
229,338,314,477,52686,141709,58356,173951,6.66E-06,0.001529676,5.78E-06,0.001816706,x11
778,679,902,672,5310,23051,5298,23247,0.000134745,0.104909674,0.000134901,0.121797234,x11
212,310,157,262,66088,177155,103816,208062,1.54E-06,0.000327666,1.05E-06,0.000165093,x11
226,332,315,479,53041,142240,59358,174928,6.84E-06,0.001551822,5.88E-06,0.001854447,x11
779,678,898,672,5387,22839,5378,23056,0.00013448,0.10486271,0.000134577,0.120861051,x11
210,305,154,259,67327,179470,106714,212275,1.54E-06,0.000324827,1.05E-06,0.000161554,x11
224,326,320,484,52442,140346,59338,173976,7.04E-06,0.001579963,6.00E-06,0.001919594,x11
780,676,893,671,5463,22638,5455,22864,0.000134148,0.104745383,0.000134218,0.119875871,x11
209,303,152,257,69433,184428,110428,218193,1.54E-06,0.000321639,1.04E-06,0.000158877,x11
221,322,319,485,51962,139786,59563,174053,7.16E-06,0.001588456,6.03E-06,0.001930014,x11
782,675,888,670,5495,22344,5487,22567,0.000134812,0.105438361,0.000134886,0.119790598,x11
206,298,151,256,73919,192743,118266,228603,1.57E-06,0.000323279,1.05E-06,0.000159347,x11
220,319,317,483,52717,140427,60945,175446,7.16E-06,0.001578595,6.00E-06,0.001905004,x11
783,674,888,669,5454,21964,5430,22129,0.000137189,0.107538977,0.000137658,0.122320092,x11
207,300,151,257,75172,194422,119697,229326,1.55E-06,0.000320971,1.04E-06,0.000158428,x11
218,315,315,481,53196,140110,62070,175722,7.23E-06,0.001576325,6.01E-06,0.001894184,x11
782,674,885,669,5467,21907,5449,22105,0.000137025,0.107185284,0.000137337,0.121549314,x11
199,288,149,248,73298,187396,117494,221662,1.65E-06,0.00033048,1.11E-06,0.000165919,x11
217,314,312,480,54191,140332,63579,176853,7.21E-06,0.001565264,5.96E-06,0.001866089,x11
783,674,884,669,5394,21456,5395,21679,0.000140151,0.109739121,0.00013998,0.123876512,x11
199,288,149,247,73070,187058,117339,221451,1.66E-06,0.000330586,1.11E-06,0.000165506,x11
217,313,312,479,54186,140271,63663,176899,7.19E-06,0.001562029,5.94E-06,0.001857561,x11
782,674,883,669,5414,21333,5421,21563,0.000140819,0.110231155,0.000140501,0.124133737,x11
780,673,883,668,5513,21729,5518,21939,0.000139415,0.108865872,0.000139157,0.122878516,x11
199,287,149,247,72976,186951,117339,221451,1.60E-06,0.000318788,1.07E-06,0.00015945,x11
217,313,312,479,54108,140182,63632,176813,6.92E-06,0.001502748,5.72E-06,0.001785529,x11
781,672,881,668,5587,21607,5595,21824,0.000138585,0.108269425,0.000138271,0.121865919,x11
199,287,149,247,72976,186951,117339,221451,1.56E-06,0.000309891,1.04E-06,0.000155684,x11
781,671,880,667,5615,21632,5630,21823,0.000138893,0.108533761,0.000138413,0.121852409,x11
781,671,880,667,5603,21441,5640,21675,0.000140101,0.109427345,0.000139089,0.122459001,x11
198,286,149,246,72563,186405,117122,221014,1.53E-06,0.000303245,1.02E-06,0.000151823,x11
216,312,311,479,53905,139930,63561,176609,6.55E-06,0.001420689,5.41E-06,0.00168303,x11
780,672,879,668,5712,22252,5747,22429,0.000138344,0.107947512,0.000137288,0.120679937,x11
216,312,311,479,53905,139930,63561,176609,6.38E-06,0.001383527,5.27E-06,0.00163963,x11
780,672,878,668,5680,21964,5736,22197,0.000139959,0.10926216,0.000138479,0.121711251,x11
198,285,148,246,72306,186083,117078,220782,1.46E-06,0.000290651,9.77E-07,0.000145157,x11
216,312,310,478,53795,139751,63468,176439,6.26E-06,0.001355536,5.16E-06,0.001602384,x11
779,672,879,668,5727,22126,5788,22385,0.000139594,0.10876253,0.000138033,0.12134557,x11
197,284,147,245,71940,185204,116997,220155,1.47E-06,0.000291107,9.79E-07,0.000144586,x11
216,312,309,478,53750,139560,63440,176282,6.23E-06,0.001351716,5.13E-06,0.001590755,x11
777,671,877,668,5753,22071,5823,22341,0.000138998,0.108078641,0.000137208,0.120424337,x11
197,282,147,244,71705,184691,117040,219700,1.45E-06,0.000285768,9.64E-07,0.000142077,x11
216,311,309,477,53599,139335,63330,176084,6.10E-06,0.001322027,5.02E-06,0.001550267,x11
777,671,880,667,5714,21788,5779,22039,0.000140667,0.109305827,0.000139,0.122455381,x11
196,281,146,243,71258,184055,116696,219309,1.45E-06,0.000284277,9.59E-07,0.000140825,x11
216,311,308,477,53700,139388,63301,176000,6.05E-06,0.001310556,4.96E-06,0.001532245,x11
776,671,880,667,5737,22091,5806,22437,0.000140838,0.109410823,0.000139044,0.122392022,x11
776,671,879,667,5748,22055,5828,22410,0.000140857,0.109337434,0.000138824,0.122101489,x11
216,311,308,477,53700,139388,63301,176000,5.84E-06,0.001266643,4.80E-06,0.001481469,x11
777,671,880,667,5678,21712,5768,22080,0.00014327,0.111444593,0.000140926,0.12407328,x11
195,279,145,242,70403,182798,116015,218312,1.40E-06,0.000272869,9.22E-07,0.000134251,x11
216,311,307,476,53669,139270,63318,175897,5.76E-06,0.00124774,4.72E-06,0.001451415,x11
777,671,883,666,5628,21419,5697,21733,0.000145174,0.112922373,0.000143325,0.126678756,x11
194,277,144,241,69770,181874,115538,217728,1.39E-06,0.000271776,9.19E-07,0.000132813,x11
215,308,306,476,53933,139865,64040,176425,5.83E-06,0.00125388,4.75E-06,0.001455285,x11
778,670,883,666,5640,21243,5706,21542,0.000145487,0.11330691,0.000143711,0.127003494,x11
193,274,143,239,72434,185888,119945,221717,1.40E-06,0.000271455,9.21E-07,0.000132151,x11
214,305,309,479,54019,140289,64578,177500,5.95E-06,0.00127504,4.82E-06,0.00149482,x11
776,671,890,665,5627,21108,5660,21332,0.000146359,0.113661841,0.000145392,0.129425285,x11
193,273,142,238,73267,187005,121663,223285,1.40E-06,0.000271185,9.21E-07,0.000131457,x11
213,304,311,481,53906,139946,64818,177048,6.08E-06,0.00129774,4.90E-06,0.001523186,x11
776,671,889,666,5629,21109,5666,21342,0.000143845,0.111712739,0.000142778,0.126993695,x11
191,270,140,236,72977,186594,122026,223531,1.41E-06,0.000270299,9.20E-07,0.000129715,x11
209,296,343,510,52066,137426,62329,173594,6.43E-06,0.001346736,5.21E-06,0.001785941,x11
777,671,887,666,5677,21546,5724,21868,0.000143222,0.111369383,0.000141921,0.125980197,x11
191,269,140,236,74766,190617,125039,228074,1.40E-06,0.000268186,9.14E-07,0.000128169,x11
209,295,341,509,52201,137857,62575,173864,6.38E-06,0.001335027,5.16E-06,0.00176189,x11
776,671,887,666,5725,22336,5776,22713,0.000141117,0.10963462,0.000139715,0.123948582,x11
187,262,139,228,74143,186624,122573,222337,1.50E-06,0.000281124,9.82E-07,0.00013696,x11
208,294,339,507,52763,138636,63574,175026,6.39E-06,0.00133254,5.14E-06,0.001743576,x11
775,671,885,666,5791,23022,5850,23457,0.000139678,0.108365955,0.000138141,0.122378734,x11
186,259,138,228,76349,191329,126551,227601,1.52E-06,0.000282575,9.89E-07,0.000137491,x11
209,294,337,505,53539,141051,64521,176750,6.38E-06,0.00133517,5.12E-06,0.001727693,x11
779,671,883,667,5772,23019,5847,23455,0.000140703,0.109643852,0.00013877,0.122647319,x11
185,258,138,227,75674,190456,125840,226982,1.51E-06,0.000280868,9.83E-07,0.00013593,x11
209,294,336,505,53476,140878,64531,176671,6.31E-06,0.001320484,5.06E-06,0.001701395,x11
782,671,882,667,5748,22970,5832,23425,0.000141657,0.110807812,0.000139507,0.123090338,x11
783,671,881,668,5703,22719,5796,23184,0.00014234,0.111589316,0.000139925,0.123346244,x11
185,257,137,227,75435,190104,125693,226635,1.49E-06,0.000276362,9.68E-07,0.000133479,x11
209,294,335,504,53333,140691,64440,176532,6.20E-06,0.001297339,4.97E-06,0.00166809,x11
783,671,881,667,5718,22562,5810,23009,0.000142507,0.111661518,0.000140121,0.123483812,x11
185,257,137,227,75359,190021,125693,226635,1.47E-06,0.000272292,9.54E-07,0.000131414,x11
209,293,335,504,53307,140646,64422,176509,6.10E-06,0.001276323,4.89E-06,0.001640023,x11
780,671,883,667,5708,22488,5792,22920,0.000143269,0.11186318,0.000141094,0.124725914,x11
786,671,881,668,5635,22196,5728,22630,0.000145656,0.114559563,0.000143162,0.126126472,x11
185,256,137,226,75819,190922,126619,227442,1.43E-06,0.000265838,9.32E-07,0.000127787,x11
207,290,336,506,52489,139031,63728,175260,6.13E-06,0.001271502,4.88E-06,0.001646223,x11
787,672,882,668,5592,21955,5674,22351,0.000147265,0.115966825,0.000145037,0.127999804,x11
185,255,136,225,76316,192479,127554,229158,1.43E-06,0.000265309,9.31E-07,0.000127473,x11
207,290,335,506,52451,138908,63948,175625,6.19E-06,0.001284748,4.91E-06,0.001650381,x11
792,672,880,669,5543,21716,5633,22113,0.00014907,0.118093142,0.000146562,0.129022438,x11
183,252,135,223,77945,194300,130892,232019,1.45E-06,0.000265976,9.35E-07,0.000126521,x11
205,286,347,517,51965,137840,63201,174384,6.42E-06,0.001319054,5.10E-06,0.00177409,x11
794,672,877,669,5515,21568,5620,21993,0.000149808,0.119087116,0.00014688,0.12887017,x11
182,249,133,221,78340,196032,132298,234265,1.46E-06,0.000267666,9.43E-07,0.000125878,x11
196,280,491,613,48480,133861,54909,164516,7.00E-06,0.001378715,5.97E-06,0.002932141,x11
799,673,874,670,5481,21507,5598,21954,0.000151198,0.120895293,0.000147924,0.129301394,x11
182,247,132,220,80300,199737,135854,239132,1.47E-06,0.000267801,9.44E-07,0.000125125,x11
195,278,491,614,48597,133935,55165,164585,7.07E-06,0.0013845,6.02E-06,0.00296107,x11
799,673,872,670,5492,21618,5607,22056,0.000150724,0.120485096,0.000147513,0.128774789,x11
181,245,131,219,81288,200854,138253,240919,1.48E-06,0.000268038,9.46E-07,0.00012421,x11
191,272,559,643,46465,130780,50850,157964,7.58E-06,0.001449127,6.70E-06,0.003750439,x11
803,673,870,671,5427,21364,5560,21831,0.000152996,0.122965503,0.000149215,0.129825808,x11
181,244,130,218,82338,202595,140267,243197,1.47E-06,0.000266642,9.41E-07,0.000123313,x11
188,270,604,657,45518,129429,48397,154253,7.73E-06,0.001457164,7.03E-06,0.004252854,x11
805,673,867,672,5372,21117,5531,21637,0.000155008,0.124857971,0.000150428,0.130466099,x11
181,244,131,218,82338,202595,140267,243197,1.46E-06,0.000263563,9.32E-07,0.000122335,x11
809,673,865,672,5353,21039,5519,21557,0.000156004,0.126232781,0.000151184,0.13077859,x11
806,674,868,672,5336,20939,5482,21395,0.000156929,0.126497292,0.00015263,0.132586171,x11
180,244,131,218,82271,202513,140267,243197,1.42E-06,0.000257119,9.09E-07,0.000119263,x11
188,270,604,657,45505,129410,48459,154307,7.44E-06,0.001400963,6.76E-06,0.004087576,x11
806,674,868,672,5324,20839,5464,21271,0.00015741,0.127009217,0.000153256,0.133143624,x11
188,270,604,657,45505,129410,48459,154307,7.38E-06,0.001389453,6.71E-06,0.004054291,x11
806,674,868,672,5319,20820,5462,21263,0.000157078,0.126684188,0.000152862,0.13274313,x11
180,242,129,217,81668,201338,139929,242318,1.42E-06,0.000255534,9.04E-07,0.000117497,x11
188,269,602,657,45486,129261,48523,154181,7.31E-06,0.001375745,6.64E-06,0.003998955,x11
806,674,867,672,5319,20759,5460,21190,0.000156405,0.126103308,0.000152277,0.132109633,x11
188,269,602,657,45467,129192,48498,154129,7.23E-06,0.001360425,6.56E-06,0.003949558,x11
179,241,130,218,81168,200700,139361,241696,1.41E-06,0.000253839,8.99E-07,0.00011727,x11
806,674,867,673,5320,20904,5460,21328,0.000156322,0.126062492,0.000152233,0.132063516,x11
188,269,601,657,45518,129331,48601,154233,7.16E-06,0.00134672,6.49E-06,0.003904963,x11
179,240,130,217,81404,200969,140035,242259,1.41E-06,0.000252305,8.94E-07,0.000116255,x11
805,674,866,673,5337,21161,5478,21555,0.000156219,0.125828317,0.000152099,0.13176524,x11
188,268,599,656,46248,132082,49402,155771,7.12E-06,0.001339131,6.45E-06,0.00386602,x11
179,239,130,217,83249,203981,141430,244480,1.44E-06,0.00025815,9.23E-07,0.000120379,x11
804,674,865,673,5322,21145,5468,21557,0.000157095,0.126399669,0.000152796,0.132276622,x11
187,268,598,656,46715,133022,49807,156331,7.07E-06,0.001329668,6.39E-06,0.003822672,x11
804,674,865,673,5325,21085,5476,21501,0.000157247,0.12642635,0.000152824,0.132322248,x11
188,268,596,656,46896,133126,50281,157611,7.03E-06,0.001320886,6.34E-06,0.003783593,x11
803,674,865,673,5335,21167,5486,21590,0.000154643,0.124318998,0.000150287,0.130116675,x11
187,268,596,656,46886,133096,50286,157597,7.01E-06,0.001317609,6.33E-06,0.003772665,x11
803,674,865,673,5348,21246,5499,21679,0.000152721,0.122756142,0.000148408,0.128481391,x11
802,674,864,673,5402,21706,5556,22179,0.000151072,0.121306123,0.000146764,0.12692893,x11
188,268,595,655,47021,133468,50512,158096,6.83E-06,0.001287186,6.15E-06,0.003662525,x11
802,674,864,673,5438,22017,5594,22515,0.000149851,0.120232186,0.000145549,0.125815671,x11
188,268,595,655,47102,133526,50626,158315,6.76E-06,0.00127496,6.09E-06,0.00362535,x11
801,674,863,673,5467,22225,5624,22726,0.000146319,0.117337258,0.000142094,0.122764646,x11
188,268,594,655,47096,133516,50636,158303,6.63E-06,0.001250491,5.98E-06,0.003555106,x11
801,674,863,673,5526,22841,5686,23371,0.000144414,0.115765418,0.000140218,0.121118042,x11
188,268,594,655,47096,133516,50636,158303,6.61E-06,0.001246757,5.96E-06,0.003544158,x11
801,674,863,673,5551,22993,5712,23536,0.000142782,0.11443004,0.000138616,0.11971998,x11
797,674,859,673,5594,23155,5756,23698,0.000142109,0.113322421,0.000137983,0.118556679,x11
188,268,594,655,47093,133506,50636,158303,6.43E-06,0.001211597,5.79E-06,0.003443045,x11
792,674,864,673,5608,23237,5742,23719,0.000142155,0.112668834,0.000138729,0.11998737,x11
188,268,594,655,47355,134413,50929,158937,6.38E-06,0.001201102,5.74E-06,0.003409783,x11
793,674,865,673,5592,23136,5726,23616,0.000142776,0.113267546,0.00013934,0.120584602,x11
188,267,592,655,47846,135842,51533,160631,6.33E-06,0.001191346,5.70E-06,0.003378352,x11
793,674,865,673,5592,23135,5725,23615,0.000140582,0.111515254,0.000137199,0.118717177,x11
191,274,586,653,47869,136148,51687,160933,6.39E-06,0.001220972,5.73E-06,0.003360683,x11
191,275,582,652,48264,136758,52146,161848,6.38E-06,0.001220943,5.72E-06,0.003332681,x11
192,278,577,649,48698,137244,52674,162861,6.45E-06,0.001239608,5.77E-06,0.00333359,x11
793,674,865,673,5592,23134,5725,23614,0.000136142,0.107984776,0.000132866,0.114957934,x11
192,278,576,649,48653,137179,52670,162823,6.39E-06,0.001228366,5.72E-06,0.00330059,x11
194,279,134,218,80144,197246,132669,235045,1.35E-06,0.000263884,8.80E-07,0.000118157,x11
793,674,865,673,5592,23134,5725,23614,0.000135824,0.107727584,0.000132556,0.114683383,x11
192,278,576,649,48672,137153,52653,162798,6.38E-06,0.00122634,5.71E-06,0.003292818,x11
584,634,115,177,49286,156812,81460,191756,2.22E-06,0.001295347,1.40E-06,0.000162294,x11
1096,608,85,115,17986,93788,31429,120477,6.25E-06,0.006851886,3.64E-06,0.000312606,x11
792,674,864,673,5609,23346,5743,23828,0.000131978,0.104636259,0.000128804,0.111386451,x11
191,277,575,649,48981,138104,53088,163614,6.24E-06,0.001197794,5.58E-06,0.003210209,x11
1023,639,145,286,13981,80405,21927,98495,8.55E-06,0.008756282,5.51E-06,0.000800796,x11
792,674,864,673,5610,23345,5743,23828,0.00013104,0.103885468,0.000127887,0.110588187,x11
191,277,575,649,48953,138056,53081,163587,6.21E-06,0.00119105,5.55E-06,0.003190341,x11
996,648,144,279,14223,79827,21840,96706,8.76E-06,0.008736667,5.76E-06,0.000831141,x11
792,674,864,673,5610,23343,5743,23825,0.000129513,0.102675644,0.000126397,0.109298858,x11
191,277,574,649,48959,138017,53127,163597,6.14E-06,0.001178981,5.49E-06,0.003155779,x11
958,658,142,273,14051,78586,21067,93895,9.07E-06,0.008688716,6.11E-06,0.000869229,x11
792,674,864,673,5610,23343,5743,23825,0.000129229,0.102450281,0.000126121,0.10905931,x11
920,665,139,266,14133,77796,20669,91941,9.43E-06,0.008684855,6.51E-06,0.000910678,x11
793,675,864,673,5610,23367,5747,23864,0.000128085,0.101580945,0.000124937,0.108035289,x11
191,277,574,649,48929,137970,53124,163558,6.07E-06,0.001163655,5.42E-06,0.003113057,x11
910,667,138,263,14100,77722,20501,91513,9.50E-06,0.008654684,6.59E-06,0.0009156,x11
792,675,864,673,5639,23521,5774,24018,0.000127897,0.101415909,0.000124809,0.10787742,x11
794,675,864,673,5636,23496,5773,23991,0.000128462,0.102019028,0.000125316,0.108391327,x11
191,276,573,648,49193,138542,53466,164078,5.94E-06,0.001139461,5.31E-06,0.003043547,x11
906,668,138,263,14414,78345,20966,92220,9.35E-06,0.008469957,6.48E-06,0.000899699,x11
